TimeSlice,Yr,Month,Day,time,Attribute,PSET_PN,AFE_ETH,AFE_KEN,AFN_DZA,AFN_EGY,AFN_MAR,AFN_TUN,AFO,AFW_NGA,AFW_SEN,ANZ_AUS,ANZ_NZL,ARG_ARG,ASA_PHL,ASA_THA,ASA_VNM,ASC_KAZ,ASE_MNG,ASE_TWN,ASO,ASS_BGD,ASS_LKA,ASS_PAK,ASW_AZE,ASW_CYP,ASW_GEO,ASW_ISR,ASW_JOR,ASW_KWT,ASW_OMN,BRA_BRA,CAN_CAN,CHN_CHN,ENE_UKR,ENN_NOR,ENS_BIH,ENS_MKD,ENS_MNE,ENS_SRB,ENW_CHE,EUE_BGR,EUE_CZE,EUE_HUN,EUE_LTU,EUE_LVA,EUE_POL,EUE_ROU,EUN_DNK,EUN_EST,EUN_FIN,EUN_IRL,EUN_SWE,EUS_ESP,EUS_GRC,EUS_HRV,EUS_ITA,EUS_PRT,EUW_AUT,EUW_BEL,EUW_DEU,EUW_FRA,EUW_LUX,EUW_NLD,GBR_GBR,IDN_IDN,IND_IND,IRN_IRN,JPN_JPN,KOR_KOR,MEX_MEX,RUS_RUS,SAC_CRI,SAC_CUW,SAC_DOM,SAC_GTM,SAC_HND,SAC_JAM,SAC_NIC,SAC_PAN,SAC_SLV,SAO,SAS_BOL,SAS_CHL,SAS_COL,SAS_ECU,SAS_PER,SAS_URY,SAU_SAU,TUR_TUR,USA_USA,ZAF_ZAF
M01D01,2065,01,01,2065-01-01,RNW,ELE_WIN,0.0,41.4574,0.0,42.40358461538461,33.58786666666666,43.6877,33.1932,37.9232,29.7433,41.73046,42.10514166666667,44.050887719298245,26.519766666666666,24.7818,35.869444615384616,38.150325,35.94793333333333,40.27105,34.375699999999995,41.4574,42.09504615384616,41.267188235294114,33.1932,44.68184,0.0,35.5582,37.400666666666666,45.518,37.9232,35.79451725806452,33.68012727272727,36.23302391771569,40.60651428571428,30.47349583333333,0.0,0.0,19.3936,0.0,0.0,39.54833125,25.307714285714287,0.0,28.59333333333333,23.993466666666663,31.351435211267606,28.40449777777777,42.646275,22.460177777777776,41.44476810344828,37.770033600000005,35.15211078431373,40.94610690045249,32.24303181818182,30.35805714285714,30.532036969696964,27.53050805369127,22.15352,40.319711702127655,36.71137562400425,39.85388253658537,41.976757142857146,42.76266917808219,39.24717723970944,0.0,37.57282424242425,19.3936,39.49023684210527,35.71122380952381,37.55800769230769,41.535184615384615,0.0,46.810766666666666,19.3936,0.0,0.0,0.0,0.0,0.0,0.0,44.792116666666665,0.0,37.14330689655172,47.0652,0.0,36.7407,32.530702941176465,43.8555,35.848075355450234,33.207654178272975,40.716497297297295
M01D02,2065,01,02,2065-01-02,RNW,ELE_WIN,19.3936,25.601475,0.0,28.5721,16.4475,45.6123,0.0,33.1932,29.7433,41.52964905660377,44.86454166666667,45.963713207547165,41.38787777777778,36.51123076923077,38.99668311688312,32.45636666666667,26.2934,37.15334444444444,35.70153333333334,33.1932,44.47962307692308,37.504282352941175,41.4574,22.15352,0.0,19.3936,37.9232,43.8555,19.3936,40.0085061728395,37.94858308823529,38.28635414446418,24.320516666666663,32.12016428571429,0.0,19.3936,0.0,44.10495,0.0,40.41151764705882,37.07665714285714,42.39616363636364,34.73954285714286,33.1932,33.11231368421053,35.799106,27.31887027027027,42.47117272727273,41.56784016393443,36.00748113207548,33.19156827586207,34.26687115384615,38.40425714285714,23.48382,33.63563174603175,37.9232,38.52509272727273,41.48163297872341,33.961026497695855,42.31673969335604,43.6877,42.449728082191776,38.35673611793612,0.0,37.36878527724665,23.50245,35.35410674157304,38.22465666666667,39.24276136363636,34.99683,27.628977777777777,43.42346666666666,19.3936,0.0,0.0,0.0,43.6877,19.3936,0.0,44.96041666666667,19.3936,33.56323684210526,46.96963333333333,0.0,41.119175,39.36249117647058,37.9232,37.13031502890173,34.55922295482296,43.63502702702703
M01D03,2065,01,03,2065-01-03,RNW,ELE_WIN,19.3936,34.69175,0.0,35.94145,42.869269230769234,44.882666666666665,42.1845,33.1932,43.3119,40.83252752293578,36.88686666666666,44.2396701754386,31.36527777777778,30.338534615384614,38.53056075949367,31.313814285714283,39.6903,24.21876,29.7433,19.3936,44.57133846153847,22.64056470588235,0.0,19.3936,0.0,19.3936,40.86231111111111,43.6877,37.9232,40.97781996527778,37.41360972222222,38.88219249024707,44.313857142857145,39.294802857142855,34.1028,0.0,33.1932,25.85944,0.0,40.13958125,33.924685714285715,43.47370909090909,33.61996842105263,41.94213333333334,33.173278787878786,44.4446,32.44432389380531,45.04744545454545,44.596278688524585,42.506756,37.49175905511812,34.56106354166667,35.2944462962963,41.89334,34.15521842105263,29.163931666666667,43.43245909090909,42.51886276595745,29.031527956989247,40.26222590987868,41.976757142857146,36.09824895833333,38.72785328719723,0.0,31.10375758835759,26.2934,36.80339807692308,37.18718378378378,38.2494693877551,32.62584230769231,41.58440714285714,28.98463333333333,29.25045714285714,19.3936,37.9232,33.1932,45.2113,43.43716666666666,19.3936,40.99508333333333,19.3936,39.52081578947369,45.0326,0.0,41.639175,39.410423529411766,37.9232,38.54743074074074,38.83203991081382,37.13994324324324
M01D04,2065,01,04,2065-01-04,RNW,ELE_WIN,0.0,27.79195,43.8555,39.94998,38.65320769230769,19.3936,42.1845,33.1932,44.591325,39.43781981132076,42.9094,41.592407017543856,24.3637,29.835746153846152,35.94895,31.103585714285718,37.9232,26.65369375,23.993466666666663,0.0,42.36879230769231,21.36497142857143,43.8555,36.9772,0.0,0.0,27.4759,33.1932,37.9232,41.11976898734177,38.25873970588235,35.7727987987013,44.6625076923077,41.02212222222222,0.0,0.0,0.0,22.15352,0.0,43.07714117647058,19.3936,35.3432,41.4087,32.788266666666665,38.943325423728815,41.450494117647054,41.35389140625,27.940263636363635,44.91347786885245,30.05227012987013,43.34626227272727,39.86689716088328,36.62637575757576,19.3936,21.408155555555552,42.883053061224494,36.04559587628866,31.462471428571423,39.66846850899743,27.05848273809524,19.3936,41.69113561643835,40.33054560570071,0.0,30.52085575221239,28.761366666666664,33.261230612244894,34.017405,37.18471320754717,42.97635925925925,40.11362142857143,24.4442,38.699425,0.0,40.04372,19.3936,45.2113,41.4574,0.0,37.9036,30.17,37.38689487179487,31.422700000000003,0.0,38.988525,44.60091470588235,37.9232,32.095102380952376,37.65686352813852,38.88422162162162
M01D05,2065,01,05,2065-01-05,RNW,ELE_WIN,19.3936,35.3589,44.8366,37.9232,44.34968461538461,0.0,37.9232,33.1932,43.43775,41.420421052631575,19.3936,44.5888,20.84254444444444,32.27063333333333,35.26689666666666,40.53392,33.1932,38.54398235294118,36.34653333333333,0.0,41.54156923076923,42.89188823529412,43.6877,33.290800000000004,0.0,0.0,0.0,19.3936,19.3936,40.21732304900181,40.794766304347824,32.99826700680272,32.81716,41.63584838709677,0.0,0.0,0.0,0.0,0.0,19.3936,43.3957,0.0,44.947145,42.1845,42.85377901785714,19.3936,41.85121953125,43.53687272727273,39.42592478632479,31.617016935483868,40.28966272727273,40.04323760262726,33.43103209876543,0.0,24.756172727272727,44.53646224489796,32.46456153846154,39.98347765957447,42.454897232375984,38.26302075702076,43.330128571428574,41.61266301369863,40.168592359550566,0.0,31.907028295819934,30.893266666666666,40.39625564516129,29.23267586206896,39.01545185185186,40.33553461538462,34.27602857142857,24.4442,38.699425,0.0,36.0312,19.3936,45.518,33.98153333333333,0.0,38.07546666666666,43.6877,38.85730740740741,25.55133333333333,0.0,42.1845,40.89325,19.3936,34.359553883495145,38.33322702020202,43.997216216216216
M01D06,2065,01,06,2065-01-06,RNW,ELE_WIN,0.0,19.3936,44.8366,34.21728,44.15833333333333,0.0,41.4574,33.1932,43.3119,43.34502056074766,36.2744,40.05875090909091,31.815611111111117,34.84604,24.56845,39.7259375,0.0,34.020174999999995,37.9232,0.0,38.81004615384615,42.05618823529412,33.1932,36.9772,0.0,0.0,38.9684,0.0,33.1932,38.57619415384615,35.982313194444444,36.98139286023367,39.7439,39.098496363636364,0.0,0.0,19.3936,0.0,0.0,42.55773529411765,43.42234285714285,24.56845,32.20715555555555,37.9232,40.525952488687786,36.92067045454545,41.69488359375,32.718354545454545,42.24081344537815,29.703052631578945,41.103151162790695,37.143477680525166,27.357895569620258,0.0,35.84656052631579,42.83512806122448,35.151252252252256,38.30884255319149,39.00155314465409,35.10968914167528,39.20007142857143,40.62594863013699,38.80129682151589,0.0,34.27874591836735,18.80438,38.0471671641791,34.71185217391304,29.5379431372549,36.98099230769231,25.526755555555557,21.5382,31.95331428571429,0.0,27.673359999999995,19.3936,43.8555,33.1932,0.0,36.87341666666666,43.18663333333333,36.71008421052632,27.7656,0.0,39.936675,35.83319117647059,37.9232,40.41429318996416,36.01799874476988,42.45111621621621
M01D07,2065,01,07,2065-01-07,RNW,ELE_WIN,0.0,37.9232,42.1845,39.55027692307692,37.97825,28.593333333333334,42.1845,41.4574,43.81355,43.527203703703705,37.16961538461538,45.9785403508772,41.5284125,23.09952,33.079316,35.43335833333333,0.0,46.8683,0.0,0.0,38.82295384615384,25.307714285714287,43.8555,42.33484,0.0,0.0,37.930733333333336,42.1845,33.1932,42.07184531886024,40.479277181208055,36.15222118245889,39.28864285714285,37.44699206349206,0.0,0.0,0.0,35.5582,37.9232,44.132570588235296,39.51958571428572,39.85094545454546,0.0,0.0,36.82499077669903,39.73229215686275,41.825590625,35.271690909090914,42.20319918032787,28.41297575757576,40.558815887850464,37.95380481927711,33.58948484848485,33.1932,29.8983796875,40.47290204081633,39.466873043478266,41.29545212765957,41.86341207704321,41.8154247446084,45.19424285714285,41.13360890410959,39.1591979020979,0.0,33.47937257617728,30.43328,34.8516495412844,39.5152775,39.55665882352941,43.7319037037037,19.3936,21.5382,33.972857142857144,0.0,0.0,0.0,43.6877,19.3936,0.0,37.344433333333335,28.593333333333334,40.35925128205128,35.3232,0.0,39.39135,41.65048823529412,33.1932,37.03262816901409,43.42635241301908,43.32222162162162
M01D08,2065,01,08,2065-01-08,RNW,ELE_WIN,0.0,41.4574,0.0,39.51,39.4859,19.3936,42.1845,41.4574,44.549375,42.650676851851856,39.87895384615385,40.27858421052632,33.8417,33.98153333333333,34.59446756756757,38.6104,42.9361,37.77591481481482,31.74666666666667,33.1932,42.59251538461539,0.0,37.9232,45.4628,0.0,28.6584,39.7568,0.0,0.0,44.01465074224021,39.45182037037037,38.17846619515012,0.0,40.48557538461538,19.3936,0.0,37.9232,41.110733333333336,0.0,31.305485714285712,41.27112857142857,38.88707272727273,31.480933333333333,43.18663333333333,41.551370588235294,26.2934,42.48825703125,42.56894545454546,37.71846475409836,27.98869333333333,42.891380000000005,36.70712775229357,33.85633023255814,31.841815,31.995192139737988,40.58923367346939,40.0341990990991,39.66589787234042,40.1189570083682,27.347062140575083,40.5515,41.29861301369863,36.18083067846607,0.0,35.7444876744186,25.160075,35.6682546875,38.05709,40.78991428571428,40.08525,0.0,19.8844,37.9232,0.0,0.0,0.0,33.1932,0.0,0.0,36.634083333333336,0.0,40.24883809523809,43.046533333333336,0.0,25.091325,40.89467647058824,41.4574,33.91149505494506,40.71346145710929,44.1655
M01D09,2065,01,09,2065-01-09,RNW,ELE_WIN,33.1932,23.95178,42.1845,43.56997692307693,45.04777692307692,19.3936,44.8366,41.4574,44.9057,40.11849245283019,36.64037692307692,44.48958771929825,31.78675555555556,34.7521625,40.980384615384615,33.3521,40.80545,39.29758888888888,32.4825,19.3936,43.96928461538461,39.17056470588235,37.9232,44.40872,0.0,28.6584,33.992022222222225,19.3936,37.9232,43.70574635135135,37.0027347826087,37.69894677367576,36.208090909090906,40.47327704918033,0.0,37.9232,19.3936,34.769866666666665,0.0,44.60934705882352,45.189214285714286,41.85845454545454,44.6897,44.18253333333333,44.34948080357143,37.39267234042553,41.29761171875,43.74747272727273,38.65742314814815,37.87504050632912,42.30213210526316,42.56240053475936,36.476118666666665,22.15352,30.55562056737589,44.63596428571428,42.75761826086957,39.00137978723405,43.79101282051282,33.53477495682211,35.725228571428566,42.914047260273975,37.438596875,19.3936,37.94422515592515,19.3936,36.65614907407407,41.493985,41.99445230769231,38.3143,19.3936,25.55133333333333,33.1932,19.3936,0.0,0.0,41.4574,19.3936,19.3936,39.10245,19.3936,39.701675609756094,46.09753333333333,0.0,33.1932,43.38937647058824,19.3936,36.56332517985612,39.196027624309394,42.22898648648648
M01D10,2065,01,10,2065-01-10,RNW,ELE_WIN,19.3936,19.3936,44.8366,45.52543846153846,36.865930769230765,45.31353333333334,43.8555,43.6877,44.643150000000006,42.91008440366973,37.21313076923077,43.97897704918033,19.06673333333333,37.205904,41.8818217948718,37.301677777777776,40.80545,38.348859259259264,42.298,19.3936,43.060353846153845,41.267188235294114,41.4574,45.32204,33.1932,43.02,43.60456666666667,37.9232,37.9232,43.93889318181818,33.41150833333333,36.60786355448814,36.3397,31.3868,0.0,0.0,0.0,35.5582,37.9232,43.28503529411765,40.86311428571429,28.17516363636363,37.217595,41.4574,38.5365845410628,37.1050641509434,33.387423469387755,44.30553636363636,37.5964325,41.028282608695655,30.16749503546099,39.43037497168743,35.38114528301887,19.3936,37.52357307692308,42.85656377551021,31.58154476190476,34.77005531914893,35.56989773869347,42.89904978577549,30.601885714285714,30.819884722222227,33.62600326086957,33.1932,34.664014686825055,26.739375,39.02811151079136,43.587545,41.97238392857143,41.57865555555556,31.8194,32.72286666666667,42.1845,37.9232,33.1932,45.5714,44.9057,33.98153333333333,37.9232,40.89858333333333,42.1845,38.67058095238095,47.1723,0.0,33.1932,44.57302647058823,44.4439,34.55955615763547,38.51192159090909,43.112786486486485
