TimeSlice,Yr,Month,Day,Attribute,PSET_PN,AFE_ETH,AFE_KEN,AFN_DZA,AFN_EGY,AFN_MAR,AFN_TUN,AFO,AFW_NGA,AFW_SEN,ANZ_AUS,ANZ_NZL,ARG_ARG,ASA_PHL,ASA_THA,ASA_VNM,ASC_KAZ,ASE_MNG,ASE_TWN,ASO,ASS_BGD,ASS_LKA,ASS_PAK,ASW_AZE,ASW_CYP,ASW_GEO,ASW_ISR,ASW_JOR,ASW_KWT,ASW_OMN,BRA_BRA,CAN_CAN,CHN_CHN,ENE_UKR,ENN_NOR,ENS_BIH,ENS_MKD,ENS_MNE,ENS_SRB,ENW_CHE,EUE_BGR,EUE_CZE,EUE_HUN,EUE_LTU,EUE_LVA,EUE_POL,EUE_ROU,EUN_DNK,EUN_EST,EUN_FIN,EUN_IRL,EUN_SWE,EUS_ESP,EUS_GRC,EUS_HRV,EUS_ITA,EUS_PRT,EUW_AUT,EUW_BEL,EUW_DEU,EUW_FRA,EUW_LUX,EUW_NLD,GBR_GBR,IDN_IDN,IND_IND,IRN_IRN,JPN_JPN,KOR_KOR,MEX_MEX,RUS_RUS,SAC_CRI,SAC_CUW,SAC_DOM,SAC_GTM,SAC_HND,SAC_JAM,SAC_NIC,SAC_PAN,SAC_SLV,SAO,SAS_BOL,SAS_CHL,SAS_COL,SAS_ECU,SAS_PER,SAS_URY,SAU_SAU,TUR_TUR,USA_USA,ZAF_ZAF
M01D11,2015,1,11,RNW,ELE_WIN,24.91344,29.1921,44.4439,41.33224,41.14888462,45.54943333,43.6877,41.4574,44.888425,43.81164717,32.52606923,39.73739818,35.57624444,34.1392,31.25403103,41.17725556,0,32.52313158,31.74666667,37.9232,43.88779231,0,42.1845,0,37.9232,0,0,43.8555,44.8366,38.92295762,38.02578308,31.69513739,27.47592727,34.35105614,34.1028,0,33.1932,36.14723333,41.4726,39.64254706,42.62531429,43.65209091,43.100565,45.19556667,42.64318259,37.86957308,33.81104453,37.23317273,31.15510693,31.49678571,37.06532807,41.60148883,34.07766667,41.910016,38.33369931,43.21459439,42.39538696,42.23336277,43.03353389,44.49665218,45.37,43.05478767,36.8936684,33.1932,34.3223851,18.80438,41.20225929,30.54668,30.36796364,37.60294074,36.83386429,32.72286667,27.27908571,0,36.0312,33.1932,44.9057,43.43716667,0,40.60895,0,28.80316552,41.4374,0,33.1932,30.11751176,0,39.48079774,38.71243194,38.96775556
M01D12,2015,1,12,RNW,ELE_WIN,33.1932,27.0837375,41.4574,36.88642308,43.76323846,19.3936,37.9232,42.1845,43.3119,42.4721,26.74283077,44.72470943,39.19755714,23.0709,34.972484,43.4126375,0,39.66014444,41.87806667,33.1932,43.2169,0,41.4574,0,19.3936,0,0,44.8366,43.8555,40.16918269,31.30315205,34.19038303,40.55385,40.18658689,34.58753333,0,37.9232,37.13486667,42.1845,42.93096471,44.95812857,44.39064545,43.88655,30.47713333,45.29792545,32.922958,40.7923216,36.39138182,44.2080623,26.81822667,40.51853562,43.78329683,30.84326705,42.26114,36.73124094,43.64649439,43.4790886,41.90526596,44.7954532,43.64812733,42.33814286,43.32953493,38.01046955,33.1932,32.98254444,33.1932,35.29897879,38.97795263,37.95506333,30.16982353,40.02989286,24.4442,33.1932,0,38.15172,0,45.518,43.6877,0,37.9214,19.3936,39.49644138,37.824,0,39.364325,36.74071667,0,41.37917233,41.77383757,35.96397027
M01D13,2015,1,13,RNW,ELE_WIN,26.80544,38.7481625,42.1845,35.97885385,43.26167692,23.99346667,45.5714,42.1845,45.3877,42.26746204,42.33797692,44.26986604,35.49023333,20.85722,39.53445075,37.29201818,35.5582,34.87775185,39.990875,33.1932,41.34318462,19.3936,43.6877,0,19.3936,0,0,43.8555,43.6877,37.04250694,33.5987119,34.69923878,35.8858,34.66192364,33.1932,0,19.3936,34.76986667,41.4574,43.68829412,39.58564286,37.16707273,42.897755,40.76406667,44.6906,39.88175185,36.55995161,45.39356364,42.3670041,42.9536096,34.31148056,41.49213098,36.15007857,35.399168,33.29608111,43.05715612,31.74604286,42.55912872,40.13528385,43.19836201,41.65915714,42.47848356,41.97352989,26.2934,32.09121093,19.3936,35.95732574,37.48671053,37.44791765,42.387668,41.05165,17.64776667,36.57177143,0,36.0312,0,45.518,43.8555,0,35.30515,43.9756,39.93626829,26.65846667,0,37.92696,43.68815806,0,39.94891043,41.96275561,39.42019189
M01D14,2015,1,14,RNW,ELE_WIN,19.3936,34.3659125,33.1932,36.73967692,37.61667692,42.68556667,44.9057,42.1845,44.64315,40.12780762,37.84393846,39.43553158,21.2910625,29.20382,39.35886538,42.74187143,19.3936,39.34556667,43.09156667,33.1932,43.75945385,0,42.1845,19.3936,33.1932,0,33.1932,41.4574,43.6877,39.77738336,36.07057553,35.93806831,36.347075,38.5390875,34.58753333,0,28.6584,42.68556667,33.1932,42.6803,0,42.37582727,36.97188,42.1845,35.59667737,33.33258077,42.35384688,40.24276364,24.79103448,38.2907,39.58529105,40.6889298,38.61022381,43.108516,38.00980751,33.56808724,32.89225161,42.79852766,29.49431517,43.63038526,41.39647143,34.7591226,36.42577464,37.9232,31.153871,23.09952,41.71624857,36.67935556,40.77643699,37.69150952,42.89667857,25.55133333,30.43328,26.99056667,42.1845,0,45.2113,44.89418333,42.1845,38.95301667,35.5582,39.20629024,28.98463333,0,42.5603,45.16211471,0,37.88306158,40.43873843,37.89889688
M01D15,2015,1,15,RNW,ELE_WIN,24.91344,34.3659125,33.1932,34.01962,41.12966154,43.8555,45.5714,42.1845,44.888425,41.23322826,42.19456154,41.38881404,20.22698889,34.892868,40.36056582,34.71616364,43.02,39.83097778,36.862575,33.1932,42.14901538,19.3936,19.3936,0,0,0,0,41.4574,42.1845,38.57170601,40.98108396,34.64426724,32.05235,37.27397193,23.99346667,0,31.54065,42.43503333,0,42.26451176,39.08075714,42.98854545,38.68717,42.94426667,33.22140305,22.26688542,42.64815547,43.04921818,34.19534474,38.10119737,39.96075882,41.70453533,37.28494967,33.92442667,41.1077741,42.36584796,39.15174261,43.40037872,42.80348936,40.13651369,44.18008571,42.26776986,40.8843818,37.9232,28.76946145,24.82035,42.36846714,41.7493475,38.04125,42.53502593,41.566975,42.6189,19.3936,43.29566667,45.59594,44.8366,35.0062,45.27813333,45.518,44.2384,19.3936,38.35266774,44.22803333,0,41.639175,33.39878966,0,40.59350118,41.7708756,41.01755946
M01D16,2015,1,16,RNW,ELE_WIN,26.80544,35.158575,37.9232,23.05265,42.36359231,38.70266667,45.2113,42.1845,45.518,39.69632453,43.52975385,42.90032642,19.46296667,25.00303077,39.119264,32.56147778,30.4255,40.47349259,37.68885,33.1932,37.21313077,31.31444706,0,40.75056,0,0,26.2934,33.1932,42.1845,37.28894686,41.42356889,34.76796665,34.84904286,35.62197593,0,0,0,34.76986667,0,40.761535,19.3936,33.1932,35.219625,23.99346667,41.60493063,29.06754528,42.48536484,42.81692727,35.05623295,41.3093472,41.86469727,33.51344454,30.59987353,0,32.27174118,33.01640603,29.96350638,28.41691731,31.33993008,22.09288826,24.91344,33.84613281,42.49997551,30.4255,27.86831259,19.3936,41.05720714,42.0313625,38.14918596,40.32897308,42.62070667,32.72286667,19.3936,36.7473,44.87806,19.3936,35.0062,45.60548333,43.8555,38.46573333,39.6903,30.20001935,41.4374,0,41.119175,27.63088571,33.1932,33.69448251,41.53982103,40.82053243
M01D17,2015,1,17,RNW,ELE_WIN,37.9232,34.6582125,45.5714,42.99593077,41.89341818,0,44.4439,33.1932,45.541575,40.784359,36.14388462,44.19786667,18.82943333,26.39517857,37.12516533,39.14974444,30.78905,41.98014444,41.94213333,19.3936,36.81925385,19.3936,0,0,0,0,25.091325,33.1932,41.4574,38.45661741,39.62836235,35.36262031,35.34620714,37.36869556,19.3936,0,0,22.8435,0,28.94716923,19.3936,38.77836364,43.96782,39.8447,32.18348743,19.88122105,42.01347851,39.8881,27.84083699,44.0289288,32.55507447,37.70756536,24.43333333,30.211864,30.22264648,41.07972551,35.0852,41.02966489,36.46649392,43.25431102,43.37807143,41.49851301,40.8431164,30.78905,29.75816442,17.92055,42.28343037,37.99810263,42.00406912,41.07645652,44.13951429,31.4227,33.1932,27.49163333,44.37704,0,41.1422,44.89418333,42.1845,37.9266,32.92473333,37.74824615,37.824,0,39.936675,42.22357059,43.8555,27.13274091,40.89634728,42.77383784
M01D18,2015,1,18,RNW,ELE_WIN,37.9232,34.567325,19.3936,42.18639231,39.56405385,0,43.8555,33.1932,44.64315,41.57706132,42.54776923,41.63276491,19.52834444,36.1213,40.19065065,39.28218182,30.4255,41.59090741,44.45363333,19.3936,42.59251538,19.3936,0,0,0,0,19.3936,45.2113,42.1845,40.12042018,41.30110053,36.47406085,39.95329286,39.31488475,19.3936,0,19.3936,24.7818,0,37.52814667,39.25158571,24.41163636,37.4633,42.68556667,38.87233839,39.19593462,33.72368594,29.35645455,41.83935165,41.2835888,42.35649797,40.49356519,37.9232,28.414544,29.90064727,39.47129439,19.55406047,41.56633404,43.03880403,41.22307278,43.4027,42.35280342,42.19468629,41.4574,34.98469881,33.36123333,41.13160233,42.378625,41.61852969,43.16590385,43.83055714,32.72286667,19.3936,39.90063333,45.27748,37.9232,41.1422,45.44893333,43.8555,40.92713333,39.1874,36.06911613,44.22803333,0,43.6877,37.63630625,0,33.21041316,41.52801458,41.34099143
M01D19,2015,1,19,RNW,ELE_WIN,28.21912,39.872075,0,24.90955,45.10099231,41.94213333,42.1845,37.9232,44.64315,40.54241863,44.41382308,41.78138947,19.68646667,41.54895769,43.91521392,38.73623333,34.34516667,39.72896667,38.527675,19.3936,44.10246923,23.99346667,0,0,0,19.3936,40.70073333,44.9057,43.6877,39.36372409,41.26898919,35.45241096,25.76264615,38.49736552,0,0,0,19.3936,37.9232,19.3936,23.33634286,43.63683636,44.45831,45.08153333,38.24714241,28.10913684,43.61671875,31.47096364,36.24791468,42.6167616,41.1053525,40.96608539,37.9232,28.36269167,31.1088022,37.61157285,39.08144435,42.52776489,38.30464597,43.35331993,43.63441429,42.24870753,38.22575729,41.4574,34.35931081,28.76136667,35.80231928,37.49319167,41.75474912,40.03117308,43.8575,32.72286667,0,42.60683333,45.32966,45.5714,38.4675,45.46045,44.9057,40.82606667,19.3936,36.99248043,45.0326,0,41.189925,42.56225758,0,30.20685652,37.62021333,40.339525
M01D20,2015,1,20,RNW,ELE_WIN,26.80544,41.639175,37.9232,37.9232,40.6487,42.1845,45.5714,37.9232,44.888425,37.49355484,44.97457692,42.48277544,21.60563333,43.42244444,43.16164684,42.51781,33.1671,38.60252963,37.698075,19.3936,42.60314615,42.67803529,19.3936,36.77406,0,28.6584,42.51748889,37.9232,43.6877,37.84357325,40.0496288,35.19783562,33.45865,36.20977969,33.1932,0,0,0,35.58966667,0,39.10472857,44.47983636,45.06586,45.5536,43.11935402,19.3936,43.38668359,39.97221,34.41072979,30.2030744,42.6973875,40.15363099,42.60153125,37.5411375,37.83525141,40.08213316,42.52552435,43.31831064,43.42674029,42.58992071,45.42875714,43.52981781,38.40757213,33.1932,35.83129186,48.6461,30.67409565,22.7292875,38.97316531,34.91925263,43.37503571,25.55133333,19.3936,36.1903,43.78838,0,41.1422,44.67308333,41.4574,38.72643333,0,36.99433256,37.824,0,35.94145,35.95931471,42.1845,36.65010625,40.75296515,41.39758108
M01D21,2015,1,21,RNW,ELE_WIN,19.3936,36.0908625,0,37.8122,39.18900769,19.3936,45.5714,37.9232,44.8366,41.34893113,44.50119231,44.44054561,22.54735556,40.57143462,42.96775696,35.735325,39.4461,35.07338519,41.69976667,0,41.98259231,44.76617059,33.1932,42.23416,0,39.6903,44.21986667,0,41.4574,41.65510865,38.81528994,33.8426182,31.95356667,40.61696769,28.59333333,0,33.1932,19.3936,0,0,40.04661429,44.30773636,38.637655,25.2196,41.23171384,22.73895758,43.71038281,42.32850909,42.7168595,44.3377304,42.85910545,41.70603749,44.57214167,39.317184,31.42091438,42.932675,44.25409739,42.03087766,36.07907712,42.43659949,41.18872857,42.12532603,42.32247281,19.3936,36.8098497,19.3936,31.084288,35.25327931,36.64151273,30.81912143,42.94422857,36.5736,0,26.7482,42.79558,0,44.4439,43.577,37.9232,42.5888,35.5582,37.70994103,44.22803333,0,36.7407,37.13088182,44.8366,30.03189811,41.86236555,41.52329722
M01D22,2015,1,22,RNW,ELE_WIN,19.3936,33.7746625,0,41.14589231,44.34195385,19.3936,44.8366,41.4574,44.8366,40.06001553,37.41598462,42.90965439,23.43002222,30.37946923,41.76967722,37.37567,42.9361,29.14845789,24.90955,19.3936,41.97727692,43.59707647,45.6123,36.7407,0,35.5582,44.04044444,0,42.1845,40.59451399,42.94069086,34.54330869,41.85255714,41.95474545,33.1932,0,19.3936,19.3936,0,0,37.2287,44.57530909,45.31752,45.34496667,40.6292317,19.3936,42.36449688,44.87372727,42.11891393,44.3593256,28.92126866,40.37454807,34.16204615,39.001784,29.34691271,41.69912398,44.56667544,41.29387872,32.56726955,40.38439169,39.8373,42.58993151,42.18626449,0,35.05261125,22.15352,35.68122211,35.2997697,38.99210323,42.12068519,39.64018571,39.0744,27.33485714,37.9232,41.89366,37.9232,45.518,44.64511667,37.9232,43.23888333,26.2934,38.49068718,46.09753333,0,33.2908,41.14763824,44.8366,32.57221471,41.9621373,43.52850811
M01D23,2015,1,23,RNW,ELE_WIN,19.3936,26.99056667,0,42.61883077,42.62439231,43.6877,44.8366,41.4574,43.8555,39.07438269,41.3283,41.94389808,37.59136667,24.02730385,40.24901266,40.97772,19.3936,33.753184,33.2908,33.1932,43.75945385,25.93345882,0,33.1932,0,33.1932,43.35515556,19.3936,41.4574,41.47957225,41.4337239,37.33670939,31.76400769,39.13018772,19.3936,0,0,35.94793333,0,0,39.26702857,44.21226364,23.27402105,19.3936,34.02673355,30.60188571,43.47932734,36.52449091,26.78828511,39.9696952,23.57651039,35.16444816,37.36421395,36.324572,33.95173709,28.87520256,43.87878087,41.35172128,32.15014219,42.05037631,39.30394286,42.06316781,39.15430026,0,34.78248591,25.77998571,36.86528879,37.94805897,33.53318846,36.07523846,40.02989286,35.3232,37.7686875,19.3936,38.15172,37.9232,45.518,43.82753333,19.3936,40.44091667,0,28.90557241,44.11146667,0,33.1932,42.81970588,44.9057,34.82862973,42.49560735,41.60487838
M01D24,2015,1,24,RNW,ELE_WIN,24.91344,27.83974286,41.4574,43.97215385,27.52892222,19.3936,44.9057,41.4574,43.6877,42.8604,36.66184167,43.30756667,27.66336667,36.836092,41.88625128,38.63388889,26.7482,38.12324815,36.862575,33.1932,43.75945385,21.36497143,44.8366,35.94145,0,19.3936,34.54751111,37.9232,42.1845,37.90839355,33.55600426,37.24744543,40.32882,34.00866286,31.74666667,0,19.3936,23.99346667,0,0,43.25821429,44.59415455,34.43283,19.3936,34.34830932,32.23380541,30.91536265,19.3936,28.36329016,32.55714524,27.61351505,32.4868279,28.99772381,41.545712,30.84361645,44.9929,44.41281304,43.3038,29.9264806,43.53837775,43.79854286,40.60870479,33.36331925,0,33.5180403,36.4194,42.02382979,43.8243425,35.87424364,39.17052593,36.78192857,27.7656,31.22182857,19.3936,36.0312,0,45.5714,43.82753333,0,38.52885,34.76986667,37.79358621,45.29296667,0,29.7433,42.79688529,43.6877,35.02405273,39.25823739,39.40583514
M01D25,2015,1,25,RNW,ELE_WIN,26.80544,37.048125,45.2113,44.06291538,37.8857,40.27933333,45.5714,41.4574,44.100775,42.89129135,41.96831538,43.1724386,21.5709,38.94026538,41.82388608,40.50869167,0,38.65973333,43.19343333,19.3936,43.34813846,37.9232,37.9232,33.1932,0,0,33.1932,41.4574,41.4574,39.25836462,39.92345363,35.05626204,41.11621429,26.03652917,0,0,0,19.3936,19.3936,20.92688889,34.99146,28.17516364,44.53883,44.20556667,43.58369327,35.3674,39.68753281,28.4591,21.08334694,39.6681064,32.68173842,32.5690868,17.66797692,21.90261818,32.2132125,20.80945789,19.3936,37.22228723,29.92924239,41.16077188,42.66192857,34.29996438,33.77006196,0,32.70468071,47.715,40.91072553,42.7166175,37.70982885,42.32643704,38.47121429,43.42346667,19.3936,37.9232,40.04372,0,45.5714,42.43503333,33.1932,44.82915,0,37.83189487,44.22803333,0,22.8435,38.36998065,37.9232,19.95900732,41.10770284,35.74830294
