TimeSlice,Yr,Month,Day,Attribute,PSET_PN,AFE_ETH,AFE_KEN,AFN_DZA,AFN_EGY,AFN_MAR,AFN_TUN,AFO,AFW_NGA,AFW_SEN,ANZ_AUS,ANZ_NZL,ARG_ARG,ASA_PHL,ASA_THA,ASA_VNM,ASC_KAZ,ASE_MNG,ASE_TWN,ASO,ASS_BGD,ASS_LKA,ASS_PAK,ASW_AZE,ASW_CYP,ASW_GEO,ASW_ISR,ASW_JOR,ASW_KWT,ASW_OMN,BRA_BRA,CAN_CAN,CHN_CHN,ENE_UKR,ENN_NOR,ENS_BIH,ENS_MKD,ENS_MNE,ENS_SRB,ENW_CHE,EUE_BGR,EUE_CZE,EUE_HUN,EUE_LTU,EUE_LVA,EUE_POL,EUE_ROU,EUN_DNK,EUN_EST,EUN_FIN,EUN_IRL,EUN_SWE,EUS_ESP,EUS_GRC,EUS_HRV,EUS_ITA,EUS_PRT,EUW_AUT,EUW_BEL,EUW_DEU,EUW_FRA,EUW_LUX,EUW_NLD,GBR_GBR,IDN_IDN,IND_IND,IRN_IRN,JPN_JPN,KOR_KOR,MEX_MEX,RUS_RUS,SAC_CRI,SAC_CUW,SAC_DOM,SAC_GTM,SAC_HND,SAC_JAM,SAC_NIC,SAC_PAN,SAC_SLV,SAO,SAS_BOL,SAS_CHL,SAS_COL,SAS_ECU,SAS_PER,SAS_URY,SAU_SAU,TUR_TUR,USA_USA,ZAF_ZAF
M01D11,2065,1,11,RNW,ELE_WIN,33.1932,28.9507,42.1845,26.15652308,44.55605,43.74363333,44.8366,41.4574,44.888425,42.12041204,42.35722308,43.1522614,26.71093333,33.98153333,34.42926154,39.05457778,19.3936,32.072112,38.7869,0,38.69441538,42.23303529,41.4574,44.81944,19.3936,19.3936,19.3936,0,43.8555,37.29335946,40.79870276,34.78908782,22.8435,35.79256346,0,0,0,28.6584,0,19.3936,44.33308571,45.39015455,31.65991111,41.4574,43.46231473,0,40.32029609,32.64201,42.49004426,28.32447143,38.58625688,32.85766555,33.88571828,28.92473125,36.53352556,28.19050459,45.07927391,36.26222159,36.09026514,36.94576743,36.57177143,37.18540152,33.18215172,0,31.02058559,19.3936,40.60230909,37.565088,36.95865625,24.95879231,29.19973333,22.50686667,37.9156,0,19.3936,0,43.8555,41.4574,0,35.92338333,33.1932,35.01173947,35.3232,0,43.130125,44.68142059,0,34.37396255,41.54272583,36.65021143
M01D12,2065,1,12,RNW,ELE_WIN,19.3936,39.1874,44.9057,36.71109231,39.65223077,43.18663333,44.9057,42.1845,44.888425,39.78753158,45.45263846,42.68922281,41.9829875,31.6816,35.99297143,34.41135556,0,38.8957,43.87795,0,33.942475,30.75797647,44.8366,45.1058,41.4574,19.3936,26.7482,41.4574,33.1932,37.67290348,38.72919459,33.31132406,43.88635714,41.15500678,36.34653333,0,30.78905,42.4432,0,39.88188824,34.42957143,43.15633636,33.65454737,44.50956667,38.72553333,33.170148,43.13993516,44.27406364,41.31107459,37.6117384,42.0539078,31.90040538,36.5125383,41.75987917,39.58611377,38.15888077,42.14605752,38.29852872,37.55610896,29.01477832,39.0962,40.41984726,41.94139348,19.3936,22.28318354,33.1932,38.16451193,42.54735333,36.62313158,44.59032,32.15725714,24.4442,39.3356375,0,19.3936,19.3936,44.9057,43.43716667,0,37.50246667,28.6584,38.8283825,34.02303333,0,41.119175,35.78380882,19.3936,36.01663446,34.72607868,38.92671111
M01D13,2065,1,13,RNW,ELE_WIN,0,29.56536,45.2113,44.92453077,42.48174545,0,44.9057,42.1845,45.404975,40.23250476,39.35284615,43.69174561,35.66538889,34.1392,34.19926562,37.0005,19.3936,37.72869259,40.900575,0,0,29.42967273,43.8555,33.1932,0,42.57255,43.86757778,19.3936,0,36.59299704,36.87921678,29.75909829,30.3247625,30.678714,0,0,19.3936,19.3936,19.3936,40.16012353,45.53147143,36.19836364,45.43176,45.31353333,43.91815491,28.40735,43.33878516,36.55597273,44.48505556,24.23667188,39.715225,38.63201166,31.82872519,19.3936,32.81086387,32.33005512,43.23107658,40.77057553,44.27211078,39.54701034,44.51821429,41.63698219,39.85609025,19.3936,27.30472616,19.3936,38.36865462,36.72705185,38.63132885,40.6356625,26.89097143,22.50686667,32.00148571,0,0,19.3936,44.8366,37.9232,0,36.44551667,40.76406667,38.70604524,23.47553333,0,38.80675,34.19990588,42.1845,35.24586884,37.07823443,40.58001944
M01D14,2065,1,14,RNW,ELE_WIN,19.3936,33.242,44.8366,45.49725385,36.7412,19.3936,44.9057,43.6877,44.9057,41.37230857,43.38270769,43.04031228,25.98903333,34.1392,34.67625455,40.70118571,19.3936,27.84521765,31.46935,19.3936,19.3936,31.87091765,43.8555,38.77546,0,37.3253,43.76534444,37.9232,43.6877,35.9695559,39.83861317,28.97452137,33.27128,28.8704186,0,0,19.3936,28.59333333,0,38.1618375,40.95251429,37.91836364,39.24489,43.89383333,40.63131,32.01742642,39.7107375,43.98948182,36.75742348,26.018,39.93418558,37.72131848,37.34175283,0,34.10924206,30.25098358,42.0950045,39.80850213,33.47558001,38.50077005,40.96698571,33.30477045,35.27052368,33.1932,32.71410681,33.319225,34.30759712,27.63270556,38.95456471,34.65024545,41.29210714,24.4442,34.21728,33.1932,30.51136,0,45.518,43.82753333,19.3936,37.00135,43.18663333,36.28499512,26.65846667,0,38.80675,44.19350882,44.8366,34.50083571,42.27464248,42.61224865
M01D15,2065,1,15,RNW,ELE_WIN,33.1932,36.623525,43.8555,37.04464,43.64784167,42.1845,45.5714,43.6877,45.53135,43.04417573,45.49021538,40.92017368,30.90078889,22.15352,35.50955238,40.42696667,19.3936,38.17901053,38.52435,33.1932,21.11855,19.3936,43.8555,19.3936,0,0,38.46905,42.1845,43.6877,35.06501176,41.19956051,30.37797691,26.7117,37.60199787,31.74666667,0,19.3936,0,0,34.19125333,19.3936,29.42967273,28.96072,37.9232,38.65393591,25.52675556,42.03869063,40.07719091,40.6156541,35.91243789,33.96526053,35.59492254,31.10223141,41.3045,35.45606213,26.99828496,29.08268085,31.17556905,28.89329595,26.33958787,19.3936,34.63598667,30.59931156,37.3253,32.30557631,33.1962,32.23525287,36.43354,37.67468036,30.51584211,43.48053571,17.64776667,38.42808571,33.1932,40.47998,41.4574,45.2113,43.8555,33.1932,33.75966667,44.50956667,35.16169762,21.5382,0,40.57385,44.00602647,43.8555,40.97992794,40.74213946,36.17998108
M01D16,2065,1,16,RNW,ELE_WIN,19.3936,31.46825,44.9057,0,42.46025833,23.99346667,44.9057,41.4574,45.3877,42.17795234,35.69766923,43.24989123,29.05556667,0,34.42548966,43.20574,0,37.77041579,38.953325,19.3936,28.24950769,43.16744118,33.1932,0,0,0,19.3936,44.8366,44.8366,39.655057,36.74090559,34.59667323,43.08948333,38.93988065,36.34653333,19.3936,26.2934,24.91344,0,44.60562941,32.62902857,22.8435,45.3717,44.85963333,40.97798296,42.14892157,39.92132661,39.90335455,38.78989016,43.1244784,34.1602898,29.49025629,35.04007449,40.97936667,28.98120088,30.13333241,35.40456909,40.9337,30.81538701,29.39121208,0,34.83901122,38.88090186,37.68885,30.82782853,42.71005,37.36096228,35.15559487,32.196692,39.1524619,41.8321,17.64776667,42.9671375,19.3936,40.47998,43.6877,45.6123,43.82753333,19.3936,34.06195,42.4432,37.19605854,19.0575,0,38.80675,42.97053235,0,38.89447165,37.09935021,38.66903333
M01D17,2065,1,17,RNW,ELE_WIN,33.1932,21.7098,43.2351,33.1932,43.6877,42.1845,44.8366,0,43.81355,40.69888738,44.6186,38.46865965,32.7596125,19.3936,0,42.74966,0,32.97514444,43.7003,37.9232,29.15707692,44.29147059,0,43.48774,0,19.3936,31.991125,44.8366,45.518,38.42191435,40.83407112,34.8925889,42.33757143,37.56180781,0,0,19.3936,25.85944,0,41.51001765,22.15352,0,33.12048,44.8366,34.04133224,39.32240377,43.88882734,40.18225,41.15770082,43.9501224,43.01427955,39.23044321,34.61884727,30.00867692,28.20638047,41.54228214,21.50034426,35.95842824,34.22633643,36.39145764,19.3936,37.24285282,42.77476382,42.65645,34.79495935,34.01985,35.95185526,37.95874074,40.28266613,42.34545556,38.57109286,19.8844,39.26702857,33.1932,40.04372,37.9232,45.5714,42.1845,19.3936,35.92338333,30.17,38.94081667,23.47553333,0,40.57385,27.60750968,41.4574,36.4115,37.90618228,42.78565946
M01D18,2065,1,18,RNW,ELE_WIN,19.3936,33.1932,45.6123,42.06200769,40.52888462,0,44.9057,0,44.888425,40.69040645,40.67787692,37.95001228,40.4473,19.3936,33.07926923,42.30797778,19.3936,39.89437778,43.72965,33.1932,38.57878462,43.08371765,0,43.71752,0,33.1932,41.435925,33.1932,43.8555,40.87482452,40.13465449,30.94286285,43.89784615,37.75212909,0,0,0,0,19.3936,43.32161765,0,0,42.53881,44.4997,32.76172222,41.12660577,41.15850547,44.32686364,43.63023197,37.006876,41.08274636,40.92120311,27.54958318,0,35.98592381,44.11082755,19.3936,41.17746809,33.2273475,43.2204416,41.65915714,41.66882671,42.70138157,42.65645,35.92961614,48.7501,37.52807297,36.18614722,39.2235,43.25093704,41.30409286,25.55133333,34.21728,33.1932,40.47998,33.1932,45.518,43.82753333,19.3936,38.31145,19.3936,40.34996579,26.65846667,0,41.4574,45.07658235,43.8555,35.0610192,42.48808324,38.60310541
M01D19,2065,1,19,RNW,ELE_WIN,33.1932,19.3936,43.8555,42.56762308,42.0777,0,45.6123,19.3936,45.5714,43.03981346,40.39869231,43.40408909,36.5714125,26.2934,32.5543,35.17941429,0,40.60303333,32.2988,19.3936,38.15900769,44.7203,43.6877,19.3936,0,0,19.3936,19.3936,42.1845,41.71262146,40.43275134,31.86947211,44.88953077,39.52669231,28.59333333,0,41.4574,0,0,42.47125625,19.3936,0,42.42223,42.68556667,38.35658583,42.783448,43.03634922,41.26830909,40.88214754,42.3042824,35.95086313,31.9557438,31.95925727,38.58586667,27.92006413,31.43606838,0,40.94786489,33.11855109,41.24177202,39.30394286,41.83978973,42.69557596,42.65645,35.01285174,19.3936,31.76091905,32.77111154,39.28261455,43.289908,41.65448571,22.50686667,38.8812,19.3936,41.3819,19.3936,45.2113,43.43716667,0,37.9908,45.3317,38.38647436,31.4227,0,39.39135,35.77135882,0,36.10648286,38.2543987,37.61443871
M01D20,2065,1,20,RNW,ELE_WIN,0,23.99346667,41.4574,42.98871538,42.27371538,34.76986667,45.518,33.1932,45.072125,44.8993066,40.73721538,44.64124386,43.7462,19.3936,37.01523784,35.62416667,0,25.50736316,44.64025,0,33.13124615,42.24456471,42.1845,19.3936,0,0,19.3936,43.8555,33.1932,39.97490695,39.90153218,34.86787228,44.30188462,42.06149077,19.3936,0,41.4574,0,0,44.04996471,37.9232,0,44.529685,44.9555,38.46334031,44.076808,43.73959219,45.32836364,44.51552869,43.0718432,41.71707286,37.1405099,35.31163376,33.65513182,35.1382661,29.35999787,0,38.06947778,36.07770702,29.17295314,19.3936,39.93647534,40.74255365,30.78905,33.75720341,16.4475,30.83989358,37.91617895,41.71287143,43.169396,41.84408571,24.4442,38.8812,33.1932,40.47998,0,45.6123,43.82753333,19.3936,36.98033333,42.94426667,33.68566429,30.20366667,0,35.06954,41.79751765,41.4574,36.88634545,37.00236234,40.68387297
M01D21,2065,1,21,RNW,ELE_WIN,37.9232,27.326425,38.4675,42.79935385,44.55313333,41.4574,45.5714,19.3936,44.9057,43.44405755,44.65939167,43.47646316,31.64785,34.1392,39.44752258,38.22013333,19.3936,36.1668,43.5451,37.9232,43.81066154,21.36497143,43.6877,30.51136,0,0,36.10405,45.5714,41.4574,40.32382277,41.63777672,34.75105802,37.07538182,40.6245127,0,0,19.3936,0,0,40.69827647,23.80636,0,45.194365,45.22283333,43.31028969,35.506754,41.14429063,45.46616364,42.80946967,44.5644016,41.87565753,33.29719588,33.21558257,0,30.80362424,30.42094132,22.8435,38.73936809,38.25154757,37.2659497,28.59333333,42.04594726,41.50929798,37.9232,34.50470915,43.47056667,36.77656421,38.643696,40.99581364,39.9831375,41.12172857,36.5736,21.36497143,41.4574,40.47998,0,45.518,43.82753333,37.9232,42.49375,19.3936,35.03948696,46.45906667,0,43.6877,42.72684706,43.6877,36.28525249,41.24261348,43.19533514
M01D22,2065,1,22,RNW,ELE_WIN,37.9232,26.8748625,22.5199,43.3881,40.47996667,36.34653333,35.0062,0,45.441325,35.67209293,43.81051538,39.01750526,42.702675,22.15352,37.41054545,41.12656,33.1932,35.7064,40.247875,41.4574,44.95593846,19.3936,0,29.7433,0,0,0,43.8555,33.1932,39.31528086,39.23583439,35.06962156,38.5745,40.73134915,0,0,0,0,19.3936,42.96099412,40.76624286,0,44.500725,44.8199,44.29188929,33.32638028,36.42049766,42.76894545,40.7148487,43.4057584,41.89988199,33.54807158,38.27870612,0,25.93025263,34.18006757,20.60926111,41.40614043,42.29667901,42.57964741,43.61054286,40.7405363,43.05307663,30.4255,32.30050121,41.8797,35.00485146,37.91947632,42.19686667,40.14272917,40.06967143,43.42346667,0,41.4574,33.1932,0,45.5714,44.73066667,41.4574,43.36281667,43.6877,39.21365333,46.93393333,0,37.04464,43.80777941,37.9232,38.3160404,40.69778479,40.94756875
M01D23,2065,1,23,RNW,ELE_WIN,37.9232,35.4996125,41.1422,44.23826154,37.75789167,0,35.0062,19.3936,43.2351,39.43221683,43.72185385,40.41260169,41.46927778,35.781,40.88556212,40.74883333,41.82095,39.83672593,41.44533333,41.4574,44.84053077,39.09709412,33.1932,33.1932,37.9232,0,19.3936,44.9057,33.1932,40.42888488,42.47423684,34.61188914,44.02914286,36.17942326,0,0,0,0,42.1845,43.12940588,44.18995714,0,44.401165,44.9555,45.03590357,33.90128356,43.74250547,44.66567273,43.10941803,36.44873778,39.66250714,39.18155978,24.3952375,0,0,31.32386923,32.46456154,44.60387872,44.03612764,43.58355337,45.38347143,41.34303014,40.56421542,30.4255,32.41444523,33.5543,34.30646239,41.21234,44.59537714,42.88537037,30.07208,45.56506667,0,26.99056667,41.74824,33.1932,43.8555,43.82753333,42.1845,44.9044,45.32646667,38.50739024,46.67716667,0,39.8219,44.19988529,19.3936,34.73203269,39.70060341,34.63531111
M01D24,2065,1,24,RNW,ELE_WIN,37.9232,36.2787625,44.8366,43.85314615,32.87513077,0,44.9057,37.9232,45.404975,43.45039159,43.35008462,37.65867368,28.39792222,38.68479231,42.12524872,38.29922222,34.34516667,39.25321852,39.1874,33.1932,44.95698462,42.84830588,37.9232,0,43.6877,19.3936,41.72191111,45.518,45.6123,38.86597621,41.90267947,35.4957105,42.4817,35.50092857,0,0,0,0,33.1932,41.92580588,42.87667143,0,30.56669375,33.1932,39.05036339,35.543094,44.31025156,43.7456,42.88816923,26.37957568,37.04768256,29.81050563,35.97925,19.3936,22.76261818,27.54756667,22.59916522,41.15992979,42.30135331,43.18740566,45.37,41.96366027,38.29591775,19.3936,32.11923981,35.57715,36.586195,41.288925,36.50513115,44.206,32.4097,35.3232,0,19.3936,33.1932,37.9232,44.8366,42.1845,19.3936,41.57721667,44.14963333,40.96381463,47.1723,0,38.988525,44.49878529,19.3936,32.24253936,41.15951368,41.46848649
M01D25,2065,1,25,RNW,ELE_WIN,37.9232,36.9744125,44.8366,27.66374615,45.02775385,38.70266667,45.5714,42.1845,45.364925,43.35820926,32.45022,39.196175,25.47093333,31.803392,41.38374051,35.74365833,0,35.73062963,35.94145,0,44.05494615,43.94131176,33.1932,19.3936,19.3936,35.5582,37.70228889,33.1932,45.518,40.30488733,42.40629624,36.11025554,24.90955,37.65223611,0,0,0,0,33.1932,27.88566154,36.54872857,0,42.879055,44.8366,43.24428839,19.3936,39.50050703,45.22213636,44.48443607,28.59558,39.09227842,37.21354329,37.98080476,0,31.23605185,24.93685667,20.42302222,41.40790745,42.23506429,38.36525588,43.65838571,41.85807055,32.05024317,0,36.60896639,22.15352,38.17099254,40.7427675,39.49800806,34.85696667,25.69754286,25.55133333,39.43785714,0,0,0,43.8555,41.57858333,0,37.37473333,19.3936,38.15988372,37.824,0,36.486775,31.13545,43.8555,27.36342167,39.3950704,39.40572222
