TimeSlice,Yr,Month,Day,time,Attribute,PSET_PN,AFE_ETH,AFE_KEN,AFN_DZA,AFN_EGY,AFN_MAR,AFN_TUN,AFO,AFW_NGA,AFW_SEN,ANZ_AUS,ANZ_NZL,ARG_ARG,ASA_PHL,ASA_THA,ASA_VNM,ASC_KAZ,ASE_MNG,ASE_TWN,ASO,ASS_BGD,ASS_LKA,ASS_PAK,ASW_AZE,ASW_CYP,ASW_GEO,ASW_ISR,ASW_JOR,ASW_KWT,ASW_OMN,BRA_BRA,CAN_CAN,CHN_CHN,ENE_UKR,ENN_NOR,ENS_BIH,ENS_MKD,ENS_MNE,ENS_SRB,ENW_CHE,EUE_BGR,EUE_CZE,EUE_HUN,EUE_LTU,EUE_LVA,EUE_POL,EUE_ROU,EUN_DNK,EUN_EST,EUN_FIN,EUN_IRL,EUN_SWE,EUS_ESP,EUS_GRC,EUS_HRV,EUS_ITA,EUS_PRT,EUW_AUT,EUW_BEL,EUW_DEU,EUW_FRA,EUW_LUX,EUW_NLD,GBR_GBR,IDN_IDN,IND_IND,IRN_IRN,JPN_JPN,KOR_KOR,MEX_MEX,RUS_RUS,SAC_CRI,SAC_CUW,SAC_DOM,SAC_GTM,SAC_HND,SAC_JAM,SAC_NIC,SAC_PAN,SAC_SLV,SAO,SAS_BOL,SAS_CHL,SAS_COL,SAS_ECU,SAS_PER,SAS_URY,SAU_SAU,TUR_TUR,USA_USA,ZAF_ZAF
M01D11,2040,01,11,2040-01-11,RNW,ELE_WIN,33.1932,41.5482875,25.2196,43.42918461538461,40.31729166666667,36.34653333333333,45.518,41.4574,45.53135,43.245378095238095,42.84203846153847,40.081049122807016,33.0941125,19.3936,28.346941935483876,39.52145,19.3936,36.354028,37.806025000000005,33.1932,43.75413846153846,27.51101176470588,37.9232,44.086920000000006,37.9232,26.2934,27.858866666666664,19.3936,37.9232,40.88554713740458,40.73944408602151,37.45269907514451,34.5259875,37.54978620689655,31.74666666666667,0.0,37.9232,45.10456666666666,41.4574,38.78803529411765,33.065171428571425,40.71185454545454,38.86278,43.74363333333333,42.69027232142857,33.57458571428572,27.25775078125,43.44036363636364,28.694216666666662,34.86840759493671,37.006775806451614,33.85863418803419,32.61609586776859,42.342476,40.1364925,39.43883571428572,34.79536695652175,34.668765957446816,31.73645710567413,43.44329208282582,34.074085714285715,24.98661712328768,42.32094988764045,26.2934,30.227633040935675,0.0,36.320380188679245,38.01764,40.115967741935485,29.24091,43.381778571428576,46.48603333333333,41.4574,36.7473,44.44416,41.4574,38.4675,45.60548333333333,43.6877,34.236239999999995,0.0,31.212604347826083,44.27283333333333,0.0,35.40374,41.551273529411766,37.9232,34.188781308411215,41.8102032195122,42.444808108108106
M01D12,2040,01,12,2040-01-12,RNW,ELE_WIN,33.1932,41.639175,44.4439,44.78176923076923,42.740125,41.4574,44.8366,42.1845,45.404975,43.40607735849057,45.571,40.39426140350878,41.6794875,0.0,31.569717647058823,27.696466666666662,35.5582,39.50633333333334,38.527675,37.9232,43.88321538461538,19.3936,19.3936,44.68184,19.3936,41.4574,43.20411111111111,43.6877,42.1845,40.84360547945205,40.58558064516129,33.317562916486374,40.60378571428571,39.716006896551725,19.3936,19.3936,41.4574,45.3495,0.0,39.187295,45.26635714285714,45.34073636363637,41.96148,43.6877,43.00801473214285,28.575087234042552,40.59899296875,34.680930000000004,33.38481176470588,35.60341772151899,39.45145213270142,29.55174315068493,34.610917419354834,38.31205,37.829309090909085,30.703850806451616,44.91086608695653,42.7099,40.06806100989068,38.153246392896776,44.228028571428574,42.31053698630137,41.6565984269663,37.9232,27.314631325301203,19.3936,38.07425298507462,37.63910833333333,36.155481034482754,43.13604444444445,43.18255,46.63,0.0,25.57013333333333,42.89626,19.3936,43.2351,45.41595,33.1932,45.8313,0.0,25.219428571428573,46.93393333333333,0.0,37.52426,42.87894705882353,45.5714,35.82912906403941,40.27061993927126,42.96596111111111
M01D13,2040,01,13,2040-01-13,RNW,ELE_WIN,26.80544,41.82095,41.4574,40.16928461538461,39.048272727272725,0.0,44.9057,42.1845,44.888425,37.84399411764706,34.319884615384616,43.64036140350878,37.567722222222216,28.6584,30.088289999999997,36.64937777777778,42.65645,37.8246037037037,41.08095,33.1932,43.75413846153846,28.067482352941177,0.0,42.48514,0.0,39.6903,42.93984444444445,42.1845,41.4574,41.71718808510638,39.76168827160494,34.31197432605905,42.23425,38.08042741935484,19.3936,33.1932,33.1932,39.22245,0.0,38.270050000000005,19.3936,38.24449090909091,35.638254545454544,43.79956666666666,37.6073464,41.44540933333333,42.57889765625,39.74208181818182,40.29986147540984,34.984425925925926,44.26689681818182,32.27508352788586,36.48147669902912,33.0059,32.73558959537572,32.75855408163265,34.86887032967033,26.24924318181818,34.90336179930796,27.49433333333333,0.0,33.57822592592592,41.69617011235955,30.4255,30.79529265822785,29.7329,39.87827435897436,37.398355555555554,26.00512222222222,38.18738235294118,38.67846428571429,46.63,0.0,0.0,27.673359999999995,0.0,45.518,44.64511666666667,0.0,43.86251666666666,0.0,32.64523243243243,45.292966666666665,0.0,36.3378,43.25251764705882,43.8555,34.11902579185521,39.567769404517456,42.1497
M01D14,2040,01,14,2040-01-14,RNW,ELE_WIN,24.91344,41.639175,37.9232,26.484315384615385,39.22907272727273,37.74916666666667,43.8555,33.1932,44.549375,43.3384641509434,45.14722307692308,44.370849122807016,35.85187777777778,30.78905,34.00600196078431,40.73977,44.3806,39.34205925925926,41.4688,37.9232,42.59783076923077,28.113411764705884,41.4574,33.1932,0.0,37.9232,40.92042222222222,42.1845,33.1932,41.073267269076304,41.23343129770992,36.30087454610181,44.25422307692308,35.37447547169811,19.3936,0.0,41.4574,0.0,0.0,44.52130588235294,23.0709,0.0,41.94294210526316,45.34496666666666,40.820356796116506,44.644432,26.58934634146342,43.67378181818182,44.799382786885246,32.5779088,35.404719078947366,34.54464318766067,30.855657251908397,30.757182608695647,37.0808935064935,31.229541176470587,0.0,16.2758,29.281645945945943,34.483348648648644,0.0,21.930775,36.470691406250005,33.1932,31.95978363171356,31.468625,36.68530451127819,31.558397297297294,34.21497213114754,42.01348695652174,34.21728,36.5736,34.96695,0.0,0.0,19.3936,43.8555,40.86836666666667,0.0,42.44798333333333,0.0,32.926630555555555,46.09753333333333,0.0,37.9232,43.22857647058824,43.6877,35.61567159090909,43.0325355263158,40.05214444444445
M01D15,2040,01,15,2040-01-15,RNW,ELE_WIN,37.9232,39.9690875,0.0,19.3936,20.2722,44.6997,43.8555,19.3936,43.81355,41.3439423076923,41.00411538461538,44.51625964912281,24.678922222222223,40.19003333333333,39.57074305555555,36.31066,42.1845,38.44075185185185,37.812825,33.1932,43.75413846153846,40.96798823529412,45.518,39.39135,19.3936,0.0,33.1932,43.8555,42.1845,39.14450279232112,42.41208526315789,35.33875162131942,41.03192307692307,39.16603692307692,33.1932,0.0,31.54065,0.0,0.0,42.61544705882353,23.09952,0.0,42.91036,45.59866666666667,38.64251801801802,41.79711,44.62648125,41.70696363636364,45.07544016393442,32.02795119047619,42.18317136363636,30.84744847161572,37.36814680851064,38.7772,36.10692789855072,27.295489772727272,0.0,41.04235833333333,35.63103709090909,29.610909367945823,0.0,27.42238372093023,33.376044444444446,37.9232,30.6285405109489,33.848175,38.232579338842974,39.34332580645161,40.78746393442623,37.028275,33.1932,27.7656,33.924685714285715,0.0,0.0,0.0,42.1845,19.3936,0.0,37.90558333333333,0.0,30.48559285714286,46.09753333333333,0.0,36.7407,44.17175294117647,19.3936,34.37580628930817,42.75758082454458,38.25433125
M01D16,2040,01,16,2040-01-16,RNW,ELE_WIN,37.9232,41.9179625,33.1932,0.0,40.35196363636364,45.2113,43.6877,19.3936,41.4574,35.52647619047619,44.28205384615384,35.87609464285715,31.28858888888889,35.331396,39.51305,36.37726,0.0,38.14472962962963,41.69976666666667,33.1932,44.06374615384616,40.00214117647059,33.1932,42.5187,0.0,0.0,19.3936,43.6877,37.9232,38.98534938775511,42.501852197802194,31.74533027284539,37.35263846153846,42.13744307692308,0.0,0.0,0.0,19.3936,0.0,41.03464666666667,44.89094285714286,42.9361,44.889655,44.443900000000006,44.822003125,39.910225,43.1421890625,44.63567272727273,44.83454262295082,23.287155555555557,43.78356954545455,37.4306987654321,37.17944000000001,0.0,31.363361202185796,36.83246307692308,44.25733873873874,39.51269787234042,41.00380419098144,29.036813596491225,32.79225714285714,41.816656849315066,34.95756505576208,37.9232,29.985717085427133,37.9232,39.2544844262295,33.55888064516129,39.549085483870975,33.413338095238096,33.84654285714286,46.63,0.0,37.9232,24.91344,0.0,44.9057,33.98153333333333,33.1932,45.0506,19.3936,35.35789024390244,46.99153333333334,0.0,33.1932,43.28932352941177,43.6877,35.53455999999999,41.5210354085603,35.91461666666667
M01D17,2040,01,17,2040-01-17,RNW,ELE_WIN,24.91344,42.1207125,37.9232,34.63617692307692,43.389491666666665,42.94426666666666,41.4574,19.3936,33.1932,43.83922056074766,38.88835,37.2831325,37.0030625,24.38106956521739,37.0919052631579,41.61841111111111,0.0,39.31228148148148,39.90063333333333,33.1932,43.9775,43.52113529411764,0.0,44.03198,0.0,42.9361,43.6716,43.8555,33.1932,39.88895428994083,40.243821590909086,34.51614428066038,42.68857857142857,39.57682096774194,0.0,0.0,0.0,36.14723333333333,0.0,43.37901176470588,45.48944285714286,42.68983636363636,37.462865,42.685566666666666,45.10203973214286,41.41229444444444,32.023378906249995,41.53270909090909,40.57729180327869,31.20794615384615,41.19972420091324,34.842026612903226,29.55437924528302,0.0,27.268417142857142,38.51765274725275,44.92784642857142,35.95241702127659,42.79569810503519,25.92681083916084,27.673359999999995,41.92414178082191,40.04587945544554,37.9232,31.9766641337386,17.92055,40.92242,43.36564358974359,36.60184776119403,39.4558,32.83918571428571,35.3232,29.926171428571426,0.0,19.3936,0.0,45.5714,41.4574,0.0,41.5479,19.3936,29.05642564102564,46.99153333333334,0.0,19.3936,40.37205294117647,45.518,36.239845,38.95205383123181,39.53808918918919
M01D18,2040,01,18,2040-01-18,RNW,ELE_WIN,33.1932,43.520775,43.6877,45.12736153846154,36.83464615384616,33.1932,37.9232,41.4574,43.130125,39.841158426966295,42.558461538461536,40.955238461538464,31.645633333333333,29.555958333333333,35.770833333333336,34.47598333333333,0.0,39.394733333333335,42.25676666666666,33.1932,42.60314615384616,40.83371764705882,41.4574,44.79952,0.0,44.26215,44.2573,45.5714,19.3936,38.4121384370016,36.49832248520711,32.26582944997835,41.07465714285714,36.92283913043478,0.0,0.0,0.0,30.17,0.0,44.36020588235294,44.97342857142858,40.82402727272727,40.09248,33.1932,43.612225446428575,35.837532894736846,40.5992375,28.593333333333334,30.035033898305084,37.1170988372093,38.707494063926944,32.42302635379061,37.46320416666666,0.0,23.336342857142856,34.2218591954023,40.650256756756754,39.59502234042553,42.74862667723191,27.33957309523809,38.294171428571424,41.63304657534246,41.583639090909095,19.3936,31.290327488151654,19.3936,40.617672992700726,43.2101775,39.37662957746478,40.94649259259259,36.9772,31.422700000000003,39.94274285714285,0.0,0.0,0.0,43.8555,33.1932,0.0,39.66965,19.3936,27.377003125,42.6189,0.0,37.19006,36.78603529411765,44.9057,35.619982442748096,36.88505009578544,36.46043870967742
M01D19,2040,01,19,2040-01-19,RNW,ELE_WIN,24.91344,41.827075,37.9232,43.936284615384615,41.85628571428572,40.27933333333333,37.9232,41.4574,43.3119,41.71926701030928,44.3734,40.18656140350877,33.464933333333335,20.9808375,38.242916666666666,35.32964444444444,26.2934,30.53348,39.10126666666667,19.3936,42.59251538461539,40.91925882352941,42.1845,0.0,0.0,0.0,39.92008888888889,45.2113,33.1932,37.40327966101695,39.31402756756757,34.25522375201288,42.66767857142857,30.758063636363637,28.593333333333334,0.0,37.9232,38.63341666666667,0.0,40.60944117647059,38.08642857142858,19.3936,37.321415,45.15996666666666,43.00921741071429,39.358946296296295,33.236136885245905,44.545936363636365,36.16025546218488,27.488662857142856,39.79474931506849,31.32267767527675,29.669826666666665,36.34302,26.283052380952377,38.13222448979592,19.3936,34.381699999999995,34.33035471580263,23.69789705882353,19.3936,41.309652112676055,36.74427462686567,0.0,33.81331875,42.320025,37.78201984126984,36.01582499999999,39.96624285714286,42.607896296296296,41.679164285714286,32.72286666666667,19.3936,37.07433333333333,45.55004,0.0,44.4439,42.1845,44.9057,40.10201666666666,38.945033333333335,32.34131081081081,39.0744,0.0,39.39135,38.24075294117648,44.9057,31.7274,37.59219086345382,40.45597837837838
M01D20,2040,01,20,2040-01-20,RNW,ELE_WIN,19.3936,38.2155,19.3936,45.36971538461538,39.51381538461539,33.1932,43.2351,41.4574,45.55805,42.46988796296296,42.8839,40.12146140350877,40.71024444444444,25.123662500000005,38.2782948051948,42.8711,19.3936,35.61722592592592,39.8447,19.3936,42.59251538461539,43.78640588235294,0.0,30.43328,0.0,0.0,26.2934,45.5714,0.0,33.733445727136434,36.57710064935065,36.93217790735342,43.449415384615385,37.62728214285714,28.593333333333334,0.0,30.4255,42.71353333333334,0.0,41.42118235294117,0.0,41.4574,41.073745,42.20083333333333,32.12950196078431,39.26320909090909,38.89197265625,41.17326363636364,32.73714102564102,34.85121176470588,27.212027192982458,43.149658424507656,27.315759375,38.6051,35.75402610169492,43.50206734693877,19.3936,46.81617272727272,38.49067010869566,36.538066666666666,0.0,35.318575,38.48091225626741,0.0,34.08057285223368,44.061875,31.71584476190476,40.256240000000005,41.37634153846154,44.13624074074074,43.81125714285714,27.7656,19.3936,36.7473,45.24544,41.4574,38.4675,44.67308333333333,43.6877,39.08465,43.2985,34.5594976744186,31.422700000000003,0.0,36.486775,39.10466666666667,33.1932,35.03154594594594,41.4328313,41.98708571428571
