TimeSlice,Yr,Month,Day,Attribute,PSET_PN,AFE_ETH,AFE_KEN,AFN_DZA,AFN_EGY,AFN_MAR,AFN_TUN,AFO,AFW_NGA,AFW_SEN,ANZ_AUS,ANZ_NZL,ARG_ARG,ASA_PHL,ASA_THA,ASA_VNM,ASC_KAZ,ASE_MNG,ASE_TWN,ASO,ASS_BGD,ASS_LKA,ASS_PAK,ASW_AZE,ASW_CYP,ASW_GEO,ASW_ISR,ASW_JOR,ASW_KWT,ASW_OMN,BRA_BRA,CAN_CAN,CHN_CHN,ENE_UKR,ENN_NOR,ENS_BIH,ENS_MKD,ENS_MNE,ENS_SRB,ENW_CHE,EUE_BGR,EUE_CZE,EUE_HUN,EUE_LTU,EUE_LVA,EUE_POL,EUE_ROU,EUN_DNK,EUN_EST,EUN_FIN,EUN_IRL,EUN_SWE,EUS_ESP,EUS_GRC,EUS_HRV,EUS_ITA,EUS_PRT,EUW_AUT,EUW_BEL,EUW_DEU,EUW_FRA,EUW_LUX,EUW_NLD,GBR_GBR,IDN_IDN,IND_IND,IRN_IRN,JPN_JPN,KOR_KOR,MEX_MEX,RUS_RUS,SAC_CRI,SAC_CUW,SAC_DOM,SAC_GTM,SAC_HND,SAC_JAM,SAC_NIC,SAC_PAN,SAC_SLV,SAO,SAS_BOL,SAS_CHL,SAS_COL,SAS_ECU,SAS_PER,SAS_URY,SAU_SAU,TUR_TUR,USA_USA,ZAF_ZAF
M01D09,2042,1,9,RNW,ELE_WIN,37.9232,34.866275,43.8555,44.29783077,40.67478333,45.3139,19.3936,42.1845,42.002725,44.08913412,44.91906667,42.78352982,42.45014444,35.10528571,28.98243333,35.6665,0,27.76267059,42.57255,0,40.32558462,41.43827059,41.4574,30.51136,0,37.3253,41.99257778,45.5714,37.9232,37.32540719,38.38294941,36.94285809,44.29099167,39.83917077,36.34653333,0,30.78905,0,0,41.49343529,43.28218571,41.59151818,39.562865,42.1845,42.29959767,43.27378333,42.62032422,43.67194545,42.77136066,43.3114192,40.04913059,29.62576218,36.61727739,41.25262,37.18381392,20.20602632,42.54647632,37.7153129,40.94933662,29.1808027,27.67336,42.38310822,42.24508787,19.3936,34.46572553,40.24066667,39.02001981,32.33896522,43.05221944,39.5753875,27.22882857,24.4442,39.24475,33.1932,27.67336,41.4574,44.8366,37.9232,33.1932,35.71671667,44.50956667,38.25942326,23.47553333,0,33.2908,43.40603529,43.8555,35.62718542,37.62518605,36.86390303
M01D10,2042,1,10,RNW,ELE_WIN,26.80544,35.999975,44.9057,36.15580769,43.11415833,44.9057,37.9232,41.4574,43.3119,38.05061304,44.66531538,40.45164561,46.66971667,32.40242857,37.99944107,38.55024,19.3936,33.68291852,35.42145,0,36.70362308,19.3936,43.8555,36.9772,0,26.2934,37.9232,37.9232,41.4574,37.51387058,40.58925323,34.14862503,43.92459167,39.34869298,43.18663333,33.1932,39.04945,0,0,44.03453529,41.84992857,37.48836364,38.725425,39.10126667,43.72165022,41.73750652,42.02269688,41.02678182,39.14377377,43.6729616,39.61863288,33.34079795,37.84734286,43.92534583,41.26711162,31.72864463,40.95373393,37.7849734,41.72853787,37.98040856,19.3936,41.92432808,40.19099483,0,28.70011578,18.97272857,37.46578947,36.61897059,39.28431579,42.05327917,29.88992,17.64776667,41.4574,19.3936,27.67336,37.9232,44.8366,33.1932,19.3936,35.01438333,0,36.54402683,20.00643333,0,41.4574,43.77794118,19.3936,35.18936395,42.86276047,41.5515
M01D11,2042,1,11,RNW,ELE_WIN,41.4574,34.091875,43.2351,41.86559231,43.39124167,42.1845,42.1845,37.9232,40.57385,39.728021,44.91480769,43.87787368,24.262625,26.15916667,35.31501429,39.47676,26.2934,39.35696296,41.639175,0,40.44121538,42.23303529,19.3936,44.60682,0,33.1932,30.92544444,19.3936,37.9232,39.53399641,42.13381383,32.9577246,42.27755385,41.42172188,28.59333333,0,33.1932,27.08173333,0,39.88188824,31.95331429,43.89892727,19.3936,36.34653333,37.7195787,28.00631282,43.65459063,41.7879,43.21405656,35.6896688,40.71954413,33.19389783,36.44136154,38.20337391,33.95539953,33.52864737,42.1278087,41.45151064,38.2527803,37.69359333,32.49511429,42.84344315,43.36329034,0,31.8518631,16.4475,36.52237008,36.04984737,28.81943333,41.54394286,33.1932,19.8844,39.3356375,0,0,37.9232,43.6877,0,0,34.2921,19.3936,39.44195714,22.64863333,0,40.57385,26.2934,33.1932,39.43209531,43.06455874,41.93135278
M01D12,2042,1,12,RNW,ELE_WIN,37.9232,28.9507,45.2113,35.72771538,41.28089167,43.2985,45.5714,33.1932,37.9232,41.73731852,44.5638,43.5321386,24.95898889,31.55283846,41.79035128,32.95192222,0,38.47825556,37.0566,37.9232,42.60314615,24.82051765,19.3936,38.15172,0,0,26.99056667,41.4574,37.9232,36.87141732,42.0016629,34.54903614,41.64761667,40.55756613,33.1932,0,26.2934,0,0,41.43820588,32.4582,0,43.811285,45.6123,42.18735236,37.97735,44.42290234,44.7448,44.85270164,43.6804952,44.83202909,36.73085849,32.80954065,37.6561913,33.19078279,27.64139714,22.02465301,42.4582,36.72770632,26.24033941,0,27.03181833,39.71886156,0,33.6046282,19.3936,37.15123333,37.2955175,41.62940159,35.9288381,33.1932,19.0575,41.87288571,0,0,41.4574,42.1845,21.69353333,0,35.19756667,0,41.83448421,23.47553333,0,43.6877,36.99482424,0,37.77405357,39.47208521,38.20483929
M01D13,2042,1,13,RNW,ELE_WIN,33.1932,26.48831429,45.5714,39.45406923,36.52878182,43.18663333,43.2351,33.1932,45.08235,36.303857,43.3009,40.66243559,20.18265556,40.72838889,43.66421646,34.6779,37.3253,38.44275556,42.855575,19.3936,43.87508462,41.71402353,0,44.4185,0,19.3936,28.59333333,37.9232,37.9232,29.69302483,40.82002848,36.5969012,29.52632,41.35164769,19.3936,19.3936,33.1932,0,0,38.45995625,22.15352,44.45291818,37.17709,43.79956667,39.16618705,20.2759619,43.86923125,44.85735455,44.50758033,42.6636952,42.38184227,27.18085603,38.40340667,37.33798,32.57850515,20.77718,42.98316964,35.83057912,30.4666892,28.20127018,26.2934,39.93361781,43.57924247,0,36.88096214,23.289475,37.75027538,42.5062425,41.17362653,31.80935,31.8194,22.50686667,38.8812,33.1932,19.3936,37.9232,44.9057,41.4574,33.1932,35.31216667,38.70266667,40.12038947,24.4442,0,41.4574,44.31093824,33.1932,37.49372328,36.68694419,38.78868966
M01D14,2042,1,14,RNW,ELE_WIN,37.9232,26.59218571,44.8366,41.86559231,36.3556,44.18253333,44.4439,37.9232,45.55805,43.29445981,43.55471667,42.33718246,19.37538889,42.18091923,43.51637089,30.82096667,25.57013333,39.5329037,41.494975,0,44.11126923,41.09034118,19.3936,45.42444,0,33.1932,25.467125,0,37.9232,32.42734313,37.50377647,32.03694606,39.32583077,39.83472615,31.74666667,0,28.6584,26.2934,0,41.73632941,33.1932,30.71967273,43.762345,45.5536,40.68859128,38.35913261,36.73232656,44.3176,44.23509754,43.2397464,44.37765909,35.14906519,33.16630893,40.65367917,30.19357218,46.2949,31.73206588,39.47193404,39.5174927,38.58703776,36.34653333,42.20929521,39.63604382,0,35.38100149,0,39.48029281,36.58691795,36.43700816,34.07905333,38.47121429,21.5382,39.3356375,19.3936,27.67336,37.9232,45.5714,40.86836667,0,35.05636667,35.42145,35.69954615,25.6898,0,37.9232,32.13538235,37.9232,36.94049018,35.81871949,32.646975
M01D15,2042,1,15,RNW,ELE_WIN,37.9232,39.1178375,45.518,36.61213846,41.103075,41.4574,45.6123,41.4574,45.5714,42.0965633,39.01574615,43.2175614,21.60731111,37.87074615,41.95203974,38.5237,23.99346667,26.5549,37.041275,0,43.34813846,37.08849412,33.1932,41.18682,0,0,37.9232,33.1932,33.1932,38.94522246,39.30060984,31.97542666,22.46017778,38.81901231,0,0,0,0,0,35.0335,40.04661429,33.1932,44.98557,43.2351,44.17536323,20.41579259,43.90908359,44.89496364,45.30331066,43.615776,44.97110591,36.09245041,30.46395089,20.77356,23.3183479,23.17109592,38.03656757,41.59574362,40.7562761,34.51824995,38.29417143,43.51069521,40.36742854,0,30.10783521,0,39.84117054,24.7307,39.59737031,30.70053636,38.57109286,19.0575,38.699425,19.3936,36.0312,33.1932,45.518,42.06331667,19.3936,35.28523333,0,36.686128,20.00643333,0,41.4574,42.76398529,19.3936,33.56666938,33.51812254,36.54411389
M01D16,2042,1,16,RNW,ELE_WIN,33.1932,31.46825,45.518,40.33684615,43.02933333,28.59333333,45.518,42.1845,44.9057,40.8137215,41.31906923,43.02377193,22.90111111,24.89446,38.90185606,32.52035,19.3936,30.948312,39.65155,0,43.75945385,37.58982353,37.9232,0,0,0,19.3936,33.1932,33.1932,39.88193187,40.0729,32.00956216,40.94134615,39.14576154,0,0,0,19.3936,0,43.04386471,42.96357143,33.18612727,44.416635,45.1276,44.15870848,37.68125849,38.69271875,45.32562727,44.29225902,42.575184,44.04558136,36.38164467,38.87139592,19.3936,27.04851509,31.10918913,41.57227748,40.71749787,42.9292686,37.44491521,41.18872857,42.17828151,42.47378247,33.1932,28.19887874,39.63615,37.091749,32.89825,40.78727576,41.72885,34.68777857,16.9429,35.89605714,37.9232,40.04372,0,45.5714,41.4574,33.1932,34.98295,0,30.89129375,22.64863333,0,39.39135,42.00517353,19.3936,38.64201905,32.72747488,42.88195135
M01D17,2042,1,17,RNW,ELE_WIN,19.3936,33.1932,45.6123,40.72364615,44.06624545,33.1932,43.2351,42.1845,45.581625,41.74338679,37.97664615,44.0085386,24.38041111,35.88487143,36.84737206,28.53625,0,32.824508,41.131425,0,42.23739231,44.70411176,0,39.39135,0,0,33.1932,45.5714,37.9232,39.57094301,41.47867065,30.2062152,44.9027,39.01331406,0,0,0,26.2934,0,43.86920588,43.97168571,39.46792727,44.833355,45.54943333,44.45088214,39.68278243,43.04399531,44.96551818,44.70055492,44.6779224,43.42475955,37.80386832,36.814588,0,32.08770833,30.31070909,43.10959099,40.69593936,40.20434405,37.93990204,42.41324286,41.81632603,42.50738112,33.1932,31.40782225,17.92055,37.76800661,22.97698421,41.69296032,40.93665185,41.67422857,22.50686667,27.27908571,37.9232,40.47998,0,45.2113,43.82753333,37.9232,37.44875,0,36.78230541,27.7656,0,36.72998,41.57634706,0,38.12609098,39.25217597,43.02321081
M01D18,2042,1,18,RNW,ELE_WIN,0,25.90528571,45.6123,42.90360769,38.02378182,0,43.2351,43.6877,45.55805,41.78402476,44.19152308,40.72180702,24.48616667,31.6816,40.243788,33.32071111,19.3936,40.20294706,41.536925,0,40.32558462,42.6865,42.1845,19.3936,33.1932,0,35.858775,42.1845,43.8555,36.81785537,42.06340339,36.1468062,44.40737857,42.68461077,0,0,0,0,0,44.79581765,42.90064286,0,44.82697,44.4439,43.48327634,43.05780192,19.95721406,45.09836364,44.83306557,44.5964432,42.82403545,40.10361038,35.07831341,0,33.27682105,33.20124444,22.673288,37.45516809,41.4045924,42.16185481,45.37898571,28.12966849,37.90243101,33.1932,36.93900713,44.8756,37.67472637,41.92419375,41.76127966,42.27642222,43.34655714,35.3232,19.3936,41.4574,41.89366,0,44.4439,44.89418333,41.4574,42.00718333,36.486775,38.62691905,41.4374,0,36.486775,43.37164706,42.1845,38.27554679,37.91203365,41.497025
M01D19,2042,1,19,RNW,ELE_WIN,0,28.59333333,45.6123,44.28293077,43.6877,0,43.2351,43.6877,45.541575,39.61620283,33.2908,43.94797273,34.23047778,34.1392,36.11121905,37.20188571,0,38.31146471,37.507075,0,40.26965385,44.88691176,33.1932,42.79558,0,0,39.46402222,33.1932,43.6877,35.46400959,37.18613121,32.8166129,42.37070714,41.43065538,0,0,0,25.85944,41.4574,44.38323529,44.97118571,23.15712727,33.95796,19.51963333,39.1148808,39.4112027,20.82618203,29.80227273,40.23994454,41.005324,39.68345628,37.5542584,29.36428491,19.3936,0,31.72667667,32.87575225,39.56810532,42.41469823,38.41339037,41.97675714,40.8850774,36.78818539,19.3936,36.86265986,0,37.30969922,38.0290275,38.87133774,40.78348889,41.58440714,40.2559,0,33.1932,36.0312,0,45.6123,44.64511667,19.3936,43.23271667,32.92473333,39.36089231,45.29296667,0,35.94145,44.85340294,43.6877,36.59797219,33.80567414,32.35504286
M01D20,2042,1,20,RNW,ELE_WIN,0,19.3936,45.2113,42.7605,37.68129091,0,45.2113,42.1845,45.588725,40.8493,42.41781667,43.26312456,41.96681111,0,22.8435,34.80644444,33.1932,36.66537727,41.94213333,19.3936,32.7674,40.08768235,37.9232,19.3936,19.3936,0,37.9232,45.6123,37.9232,38.48298126,38.248755,36.39776625,43.70812857,38.27320169,0,19.3936,19.3936,43.24256667,0,41.300415,41.05908571,43.02420909,37.32283,40.18903333,25.57036696,40.51294156,16.16405469,42.99498182,41.36680574,42.04902,37.44504358,29.45306505,29.69998942,19.3936,20.18049247,28.46745496,45.27443874,40.88329574,36.56466907,35.49726535,43.89977143,36.79769795,42.82511348,0,28.83331286,41.53216667,41.16666978,35.45353667,42.554764,44.93675185,43.13881429,22.50686667,39.43785714,41.4574,40.47998,0,44.4439,44.64511667,41.4574,37.9214,19.3936,37.60231707,32.804,0,36.486775,42.62113824,42.1845,36.26590922,37.78978668,35.80217143
M01D21,2042,1,21,RNW,ELE_WIN,33.1932,23.99346667,43.2351,41.90346,43.133925,33.1932,44.9057,41.4574,45.3877,40.19509615,41.37426923,41.69238596,44.02911667,33.1932,28.39016364,37.77134,0,31.31413478,40.27933333,19.3936,21.36497143,44.49426471,43.8555,44.4106,41.4574,19.3936,33.1932,42.1845,45.5714,35.23670982,42.00927468,37.65448751,44.08162143,38.02896667,0,0,0,44.7791,19.3936,38.002525,44.31201429,45.02523636,44.73285,45.54943333,44.19550937,44.14391039,43.388725,45.03143636,45.01496475,43.2071592,42.81269682,28.97298333,34.0276125,0,36.23857714,23.64544688,44.01886216,41.42104574,44.87853477,41.26898887,45.58892857,42.23374041,37.42441087,0,32.83527684,33.8523625,37.92113901,39.3722525,40.9297,43.759672,41.93390714,17.64776667,37.5807875,37.9232,41.89366,33.1932,45.2113,44.64511667,33.1932,34.5395,26.2934,40.01284615,21.5382,0,33.06814,40.47098235,0,35.86964011,39.90766448,36.11126176
M01D22,2042,1,22,RNW,ELE_WIN,19.3936,36.1903,45.6123,37.20229231,42.52567692,45.5714,43.8555,37.9232,44.64315,39.93376476,38.84281667,40.72354737,47.1723,20.77356,34.50304,42.3393375,42.1845,38.054616,40.755625,0,0,44.17215882,42.1845,39.4823,33.1932,39.6903,35.34017778,33.1932,43.6877,32.2460217,42.34604444,36.90367022,42.12706429,36.98856296,0,0,19.3936,26.2934,33.1932,42.39344118,43.78358571,39.46792727,41.28681,44.55563333,44.66812143,26.59115435,43.403825,44.46056364,40.7211395,44.701784,37.46375638,32.60811739,39.84822258,0,31.03161777,27.66085,43.10565446,35.25959437,38.96946769,42.64230646,35.76214286,24.92744444,36.49863106,0,36.59922612,36.54138889,39.10049223,42.621675,36.21505962,42.10929545,40.48067143,25.55133333,39.43785714,19.3936,40.47998,19.3936,45.6123,44.67308333,0,36.27028333,35.0886,33.9905,30.20366667,0,39.39135,43.02617059,33.1932,34.57100848,39.74842265,40.27009189
M01D23,2042,1,23,RNW,ELE_WIN,0,37.9232,44.9057,42.90755385,21.69353333,41.4574,45.518,41.4574,45.404975,40.10922547,36.69725385,41.70973208,41.99836667,0,29.32792889,41.61024545,31.59043333,39.82950741,41.638525,0,19.3936,35.2784,19.3936,0,0,33.1932,41.99257778,41.4574,19.3936,39.34520709,41.17813481,38.7772972,44.11701429,40.31273651,28.59333333,33.1932,19.3936,44.77753333,0,43.04722,40.75056,43.19913636,42.458585,43.6877,39.97563839,41.83575584,42.94673047,43.61206364,26.89819714,43.096792,32.07472545,32.163112,32.83743036,31.06394667,35.4831,19.3936,43.76423578,30.75740805,25.76991664,31.72629615,0,37.49224315,43.3622418,0,34.53711207,38.73995,40.52616884,43.54623,32.10767742,33.49006667,38.67846429,19.8844,41.0605875,0,36.0312,19.3936,45.518,42.1845,0,35.30538333,41.26513333,33.19645405,36.52383333,0,36.7407,39.78344118,42.1845,35.35351196,38.02450334,41.54127568
M01D24,2042,1,24,RNW,ELE_WIN,33.1932,27.08173333,44.8366,44.98827692,19.3936,23.99346667,45.5714,41.4574,44.8366,38.89459904,32.32528,41.55301765,41.36421429,40.7039619,35.61584605,38.9735,39.6903,38.93765926,40.5381,37.9232,33.1932,19.3936,19.3936,45.11984,0,44.26215,39.30453333,44.9057,33.1932,42.3840729,36.51410723,39.52944827,41.05397143,37.8613431,0,33.1932,0,0,0,34.89416,37.9232,0,43.447065,45.5714,40.05938973,41.29795811,41.94611719,43.38229091,42.43395,42.16644,41.14076256,21.36497143,37.68614361,0,28.25898,38.8957,0,38.20120909,30.4500948,25.24342353,0,30.03181176,38.77513945,0,36.17895224,22.843875,42.59458686,37.35490789,37.44884,39.151812,38.95877857,19.8844,39.7114375,0,40.04372,37.9232,45.2113,42.06331667,0,35.73011667,38.94503333,36.45740938,23.47553333,0,35.94145,44.55561471,44.4439,38.15289039,40.25991053,40.76883514
M01D25,2042,1,25,RNW,ELE_WIN,33.1932,28.06715,45.518,44.98516923,37.9232,45.32646667,43.8555,41.4574,43.6877,39.32816852,35.57603077,39.84309825,31.40386667,43.27700455,44.1503038,32.53668571,40.24546667,37.73208148,43.4877,37.9232,36.70362308,19.3936,43.6877,42.03908,33.1932,42.9361,39.56032222,45.6123,37.9232,40.49149848,42.02385699,38.52712922,43.84806923,36.83390333,0,0,0,0,0,41.4998875,0,0,29.853565,36.1903,38.7691432,31.10628056,32.85967885,19.3936,41.93639344,43.8747888,35.65873734,29.54391597,34.9411551,0,38.4608537,0,0,33.48829894,25.18161801,33.44990379,37.58154286,35.12497192,40.25138472,19.3936,33.88526284,34.06653333,42.01739493,42.437925,38.72597833,43.69177692,34.62835,15.73376667,42.4178375,0,38.15172,41.4574,45.518,43.43716667,0,34.7527,0,35.9355087,15.1292,0,36.486775,36.80964194,31.6793,33.46334598,42.04404893,42.43312162
M01D26,2042,1,26,RNW,ELE_WIN,24.91344,34.1028,43.8555,37.09670769,35.70153333,34.76986667,42.1845,37.9232,42.1845,43.13830857,40.11837692,37.72629825,22.24696667,37.201648,42.48088861,32.41203333,35.5582,36.18358148,41.689,19.3936,38.81004615,19.3936,45.2113,33.1932,19.3936,0,19.3936,44.8366,19.3936,36.00180494,42.69255947,38.60471739,43.22740833,39.56574923,0,0,0,0,0,34.19125333,0,0,26.2934,40.76406667,26.79644173,32.43324878,43.39649375,45.15763636,45.16053525,25.61807857,42.17289404,37.38814375,29.46255294,21.50321176,31.10456893,41.4574,0,31.61135375,35.14601959,28.51188187,37.9156,34.86170699,36.61164792,19.3936,34.8163721,40.2273,40.11717518,38.305045,36.73716667,43.48530769,40.22099286,17.64776667,41.4363875,0,40.04372,37.9232,45.6123,43.43716667,0,34.34816667,37.9232,34.83234474,19.0575,0,33.2908,25.61075385,33.1932,35.18035096,42.53207114,43.13328919
M01D27,2042,1,27,RNW,ELE_WIN,37.9232,27.87665714,44.8366,33.58707692,43.30338333,45.29086667,43.6877,19.3936,43.81355,32.81156582,44.90221538,41.85464211,20.46536667,37.08671154,41.10621139,39.32517778,0,39.4096963,40.42965,0,42.60314615,42.05618824,0,36.9772,0,26.2934,42.55893333,33.1932,44.9057,38.73653675,41.01550957,33.04683676,33.42908333,38.06895,0,0,42.1845,33.8473,0,43.63855882,0,0,43.050715,45.58086667,29.57620721,35.12143556,42.19064688,43.88627273,44.94184918,26.04373647,43.87073773,38.37883012,38.84785482,32.43345909,36.81265523,24.72906136,0,25.75591724,24.02289831,21.4156274,30.43328,28.78683556,30.12034029,37.9232,32.39063065,27.6113,41.5395539,43.01822,43.23199231,42.7934,43.13881429,25.55133333,33.1932,19.3936,42.79558,19.3936,43.2351,43.8555,33.1932,38.48886667,19.3936,37.12357857,21.5382,0,29.7433,27.97296774,43.6877,38.3439715,40.79536497,43.34534444
M01D28,2042,1,28,RNW,ELE_WIN,26.80544,36.081075,43.8555,30.70031538,39.52040769,38.70266667,44.8366,33.1932,45.142425,37.61355446,39.573125,43.03669123,19.78887778,29.714936,36.39029054,41.62225556,26.2934,42.0265,42.94426667,0,43.92629231,44.66346471,0,43.5213,0,40.05385,41.27402222,33.1932,43.6877,38.65645166,42.89241648,33.41610543,24.91344,38.35919444,33.1932,0,31.62455,33.648,0,41.98627647,0,19.3936,43.77146,44.8366,38.70448333,35.57927273,35.20152605,44.96694545,42.11097623,29.6251632,39.38352818,36.10631889,38.27035291,41.554344,36.27764429,26.58089167,19.3936,33.87261383,25.23139421,37.88528733,36.90582857,33.32373592,37.48185118,31.62455,36.64704606,33.1962,41.1599553,39.10452667,39.74957797,36.82573636,42.68893571,40.2559,0,26.99056667,40.04372,0,45.2113,43.82753333,41.4574,42.03748333,34.76986667,34.69403214,35.3232,0,33.2908,41.66141765,45.2113,35.56147981,37.80319255,43.05554865
M01D29,2042,1,29,RNW,ELE_WIN,26.80544,36.081075,43.8555,42.96823077,34.76986667,28.59333333,45.6123,41.4574,45.6123,40.86029341,26.80544,41.94919298,20.8373,35.10528571,32.27089153,37.14581,0,37.28047037,38.1701,0,40.81436154,43.82588824,0,40.4359,0,19.3936,37.59668889,43.8555,41.4574,39.82870585,41.4093018,32.95809956,36.93556667,40.33723824,0,0,37.9232,28.6584,0,36.46781538,19.3936,0,20.54356667,36.34653333,22.9547871,27.51916667,24.56546486,43.17159091,44.73199098,36.14263952,38.82903623,32.04309787,34.57952407,22.00914348,32.59758023,19.3936,19.3936,37.32252234,28.89362025,42.07355427,41.16025714,37.59607153,35.41930214,38.44045,31.44818839,25.80238333,40.70170484,33.22450556,36.72105738,40.12741667,41.58440714,40.2559,0,19.3936,30.51136,33.1932,45.2113,43.577,19.3936,37.06621667,43.8555,33.3548,45.0326,0,19.3936,42.15454706,41.4574,37.40061872,42.21360055,43.47488333
M01D30,2042,1,30,RNW,ELE_WIN,19.3936,25.69754286,43.8555,45.16077692,19.3936,44.50956667,45.518,33.1932,45.588725,40.67312255,23.58712727,40.75339811,20.80781111,25.57013333,33.12373016,40.23878889,19.3936,32.0029,37.882875,19.3936,43.92629231,42.58672941,43.6877,33.97006,0,0,41.30544444,45.2113,37.9232,35.06756506,38.65112326,35.71363333,41.69645385,35.221,0,0,0,0,42.1845,34.42686667,32.57325714,0,43.655195,45.5714,32.39902807,22.49851,33.63044245,45.11293636,44.82843197,24.43231667,41.9682379,32.59434862,29.8531402,19.3936,35.1827404,45.9747,23.99346667,40.1194117,32.86943081,34.00715525,43.05047143,42.77192055,34.90499347,38.52435,37.38972269,28.942825,35.90704907,28.76116667,27.98440784,43.3363,37.9232,25.55133333,37.07665714,0,0,0,43.8555,37.13486667,0,38.6619,45.5358,31.06948485,32.804,0,0,38.03221212,45.5714,33.92867854,41.05260821,43.23192973
M01D31,2042,1,31,RNW,ELE_WIN,33.1932,31.74666667,43.6877,45.05883077,19.3936,44.50956667,45.5714,33.1932,45.404975,40.99069802,33.1932,43.75076792,25.74855,22.48186667,37.47338,37.71536667,19.3936,32.13684815,35.94793333,41.4574,43.98219231,44.76617059,33.1932,29.7433,0,0,37.9232,45.5714,19.3936,40.55904144,39.12686828,33.96981933,41.30729286,38.94234923,0,0,0,0,37.9232,37.52814667,21.69353333,28.17516364,45.171255,45.22283333,38.44182899,29.61841778,42.78172266,44.62633636,42.30828852,33.2072944,43.83832409,19.3936,38.25398571,0,30.58832388,38.8957,32.16557021,34.99595833,25.76803333,27.40228959,0,31.0229084,37.78307395,31.54065,36.58101358,28.50245,39.12435096,26.49246667,33.52730161,43.63477778,0,14.08246667,33.97285714,0,0,33.1932,37.9232,40.86836667,0,33.22636667,44.88266667,35.58430476,32.804,0,41.119175,25.12233125,43.8555,34.37379358,39.68941496,40.07662903
M02D01,2042,2,1,RNW,ELE_WIN,24.91344,36.34653333,0,42.65993077,33.942475,31.74666667,44.8366,37.9232,44.64315,41.4253783,21.90261818,39.98951475,41.01844444,20.917348,38.27662813,38.94141111,26.2934,36.30964815,42.53213333,33.1932,44.05963846,42.89188824,0,0,33.1932,0,0,44.9057,45.6123,33.74131309,42.88991348,34.70067231,43.67572143,40.85964154,0,0,0,40.40051667,0,44.92515882,42.56955714,40.75792727,44.49854,44.04096667,44.26370402,39.87144416,43.40494766,44.86797273,42.75728934,43.933196,44.57271136,34.91466757,35.37723529,0,31.37766341,39.78741888,43.17336486,29.49061042,39.12274706,29.99369655,0,32.92548762,38.56947981,31.54065,30.26802998,23.46874,37.99392895,25.27692,40.69276923,45.07924074,36.35244286,17.64776667,37.9232,25.57013333,33.1932,0,44.8366,43.82753333,37.9232,35.65236667,44.5326,40.65686667,34.02303333,0,41.4574,33.97383077,0,33.68320364,43.38922766,38.82257419
M02D02,2042,2,2,RNW,ELE_WIN,33.1932,26.7482,41.4574,37.15945385,40.14637692,0,43.8555,37.9232,44.591325,39.94338317,42.1845,42.98033509,45.22641429,20.40585417,38.60457532,41.00499,40.05385,39.66746296,41.87806667,19.3936,42.51704615,44.96013529,43.8555,29.7433,33.1932,0,38.80675,19.3936,44.9057,37.6699006,38.55613209,35.57674933,44.33544286,38.53995185,28.59333333,19.3936,37.9232,41.11073333,0,41.30524,38.26483333,43.09469091,44.540155,44.9555,43.92917768,36.98655263,43.11171953,44.9908,44.87411885,44.571788,44.55223227,39.28669398,34.81844715,38.33746667,28.52383864,43.06673163,43.76998807,39.4910766,34.75587298,41.54026292,42.30237143,36.44288111,40.52656202,41.4574,37.3772679,36.62208333,35.37119038,40.1996075,42.30312,43.95143704,43.18636429,22.50686667,30.43328,37.9232,41.89366,0,43.2351,45.41595,37.9232,38.06151667,44.1266,37.5293375,28.98463333,0,39.39135,27.56484848,37.9232,39.7228822,41.58590486,38.88420345
M02D03,2042,2,3,RNW,ELE_WIN,19.3936,36.69136667,41.4574,39.88711538,32.21881538,19.3936,44.8366,37.9232,45.364925,39.34645981,35.9324,37.38898525,21.6654875,33.1932,40.53246226,44.48174286,39.6903,40.08328148,33.1932,19.3936,35.37025385,37.50428235,33.1932,44.6542,0,19.3936,24.90955,33.1932,41.4574,37.75958799,38.78623988,35.15509866,43.2562,39.11648387,0,0,37.9232,19.3936,37.9232,44.38323529,24.026,20.64810909,44.926525,43.2351,43.72993839,39.220508,44.22469922,44.18529091,45.0023377,37.50738846,44.95107455,40.24072037,36.55119873,0,33.44330519,41.41874745,28.59333333,39.55390319,31.85903017,41.37340598,39.30394286,37.20064863,34.15285585,41.4574,39.2505404,27.27908571,37.88656047,38.112,31.95993143,43.59803182,41.58440714,19.8844,41.97675714,0,27.67336,0,45.2113,44.73066667,0,35.6819,45.58086667,39.59550238,29.09653333,0,35.94145,41.80326765,33.1932,38.345886,41.91667015,33.35773056
M02D04,2042,2,4,RNW,ELE_WIN,0,43.6877,0,43.96090769,38.09249231,43.2985,45.5714,37.9232,45.53135,39.68470096,36.5902,41.80793158,45.44834286,33.1932,37.36912,42.59315,39.6903,41.55722963,25.57013333,37.9232,19.3936,42.58672941,19.3936,39.92836,0,40.05385,43.05848889,43.6877,33.1932,41.76521617,38.12097153,38.68624016,43.85625714,42.59283443,37.9232,0,0,33.18015,37.9232,43.19555294,44.84647143,43.86438182,45.22459,45.6123,44.61982143,36.103596,37.68164375,45.00154545,45.02979426,34.945916,44.86156091,35.80136599,25.85937576,28.944648,34.45916316,34.93214235,41.46760263,35.36335426,43.2803734,36.82779574,42.82872857,38.74284178,30.50723942,41.4574,32.4511525,0,37.92146231,41.090895,38.1574,42.66742308,41.58440714,14.08246667,41.87288571,19.3936,30.51136,19.3936,45.6123,44.67308333,19.3936,31.34648333,43.74363333,37.05343333,17.74806667,0,38.80675,43.21841471,43.8555,39.26985031,42.66375904,41.63316486
