TimeSlice,Yr,Month,Day,time,Attribute,PSET_PN,AFE_ETH,AFE_KEN,AFN_DZA,AFN_EGY,AFN_MAR,AFN_TUN,AFO,AFW_NGA,AFW_SEN,ANZ_AUS,ANZ_NZL,ARG_ARG,ASA_PHL,ASA_THA,ASA_VNM,ASC_KAZ,ASE_MNG,ASE_TWN,ASO,ASS_BGD,ASS_LKA,ASS_PAK,ASW_AZE,ASW_CYP,ASW_GEO,ASW_ISR,ASW_JOR,ASW_KWT,ASW_OMN,BRA_BRA,CAN_CAN,CHN_CHN,ENE_UKR,ENN_NOR,ENS_BIH,ENS_MKD,ENS_MNE,ENS_SRB,ENW_CHE,EUE_BGR,EUE_CZE,EUE_HUN,EUE_LTU,EUE_LVA,EUE_POL,EUE_ROU,EUN_DNK,EUN_EST,EUN_FIN,EUN_IRL,EUN_SWE,EUS_ESP,EUS_GRC,EUS_HRV,EUS_ITA,EUS_PRT,EUW_AUT,EUW_BEL,EUW_DEU,EUW_FRA,EUW_LUX,EUW_NLD,GBR_GBR,IDN_IDN,IND_IND,IRN_IRN,JPN_JPN,KOR_KOR,MEX_MEX,RUS_RUS,SAC_CRI,SAC_CUW,SAC_DOM,SAC_GTM,SAC_HND,SAC_JAM,SAC_NIC,SAC_PAN,SAC_SLV,SAO,SAS_BOL,SAS_CHL,SAS_COL,SAS_ECU,SAS_PER,SAS_URY,SAU_SAU,TUR_TUR,USA_USA,ZAF_ZAF
M01D11,2090,01,11,2090-01-11,RNW,ELE_WIN,24.91344,24.68777142857143,43.8555,37.80914615384615,48.6461,36.34653333333333,45.6123,43.6877,45.072125,39.01025977011494,28.83110769230769,43.18865087719298,19.9081,38.20963076923077,42.477291139240506,37.62465,38.94503333333333,39.49686296296296,41.69976666666667,0.0,40.45412307692308,42.23303529411765,0.0,0.0,0.0,0.0,41.4574,43.6877,41.4574,39.67084187327824,34.53331466666666,37.03095209213052,31.760611111111118,41.88428448275862,0.0,0.0,0.0,0.0,41.4574,34.695725,45.41707142857143,29.429672727272724,41.95652,40.492133333333335,41.56527946428572,23.28579487179487,24.5737875,45.04346363636363,43.15034590163935,43.2257048,41.00218853211009,38.27589087947883,30.82697380952381,0.0,27.40956727272727,29.049468571428573,33.72472264150943,24.845509574468085,36.50595242061426,38.35950714285714,32.228457142857145,23.235474657534247,35.300744719101125,31.54065,34.58742012847966,0.0,35.8907848,39.30458205128205,42.101932352941176,38.98273888888889,38.52315,36.5736,27.279085714285717,33.1932,19.3936,0.0,45.518,43.6877,33.1932,39.754533333333335,43.79956666666666,41.83545,46.63,0.0,19.3936,41.773797058823526,43.8555,35.534678899082564,38.953822094240834,43.33928108108108
M01D12,2090,01,12,2090-01-12,RNW,ELE_WIN,37.9232,33.1932,42.1845,43.24164,28.00903636363637,0.0,45.5714,43.8555,43.8555,42.23349719626168,41.05659230769231,38.24173684210526,22.203311111111116,41.91683333333334,43.33096708860759,35.95393636363636,23.993466666666663,38.95057777777778,40.27933333333333,0.0,42.53658461538461,36.19551764705882,33.1932,0.0,0.0,0.0,0.0,43.8555,41.4574,41.06650833333333,38.80390388888889,36.47517218821729,41.68323846153847,39.780919298245614,0.0,0.0,0.0,26.2934,41.44533333333333,37.29253333333334,43.98205714285714,42.98854545454546,32.239580000000004,19.51963333333333,35.12004821428572,36.70729019607843,22.61578671875,37.58397272727273,44.2996893442623,43.6916912,40.00141,41.23935494117648,35.84082857142857,27.51228,32.9748610619469,43.26488307692308,42.12441217391304,19.852424468085108,29.649993128578867,30.34602120938628,19.741457142857143,21.42547602739726,40.06799662921348,42.1845,34.91433474576271,26.2934,37.88038188976378,41.24086923076924,39.85818524590164,38.605103703703705,43.91862857142858,21.5382,39.94274285714285,27.547566666666665,43.6877,0.0,38.4675,45.41595,43.6877,33.49675,41.69976666666667,40.2329,36.52383333333333,0.0,19.3936,44.70505882352941,33.1932,34.29162857142857,39.69108586171311,41.7583945945946
M01D13,2090,01,13,2090-01-13,RNW,ELE_WIN,33.1932,25.57013333333333,0.0,29.090992307692304,38.23316153846154,0.0,41.4574,43.8555,42.002725,35.58228644067796,39.151384615384615,42.745057894736846,20.65848888888889,41.07968846153846,43.10802025316456,36.818158333333336,19.3936,39.101681481481485,35.589666666666666,0.0,42.817084615384616,33.1932,0.0,0.0,0.0,0.0,0.0,33.1932,41.4574,43.91718592493297,41.07041530054645,35.765239829659315,36.31628571428571,30.21101515151515,33.1932,0.0,0.0,24.026,0.0,33.50853333333333,44.3048,45.4063909090909,38.163615,13.6952,43.96974776785714,39.66691764705882,18.19823046875,20.69590909090909,42.98284262295083,44.0847136,35.79271745283019,37.05252007952286,31.41224,36.72142,30.326100534759355,31.483963855421685,43.749750434782605,34.52497234042553,39.14187237048666,41.34291469428008,45.23984285714285,24.667776027397256,36.0326752112676,41.4574,35.07179306122449,16.4475,36.56569076923077,28.96146285714286,41.68195211267606,44.3344962962963,43.16729285714285,21.5382,41.6242875,27.49163333333333,44.37704,37.9232,35.0062,45.448933333333336,42.1845,32.83801666666667,42.1845,34.75564137931035,26.658466666666666,0.0,36.7407,42.87571176470588,0.0,28.115694047619048,39.66204187298171,43.049443243243246
M01D14,2090,01,14,2090-01-14,RNW,ELE_WIN,37.9232,37.9232,0.0,28.74895384615385,30.54853333333333,0.0,43.6877,43.6877,43.81355,31.671409999999995,35.45062307692308,37.60375263157895,20.756266666666665,34.754038461538464,40.75375588235294,38.639875,40.5217,39.18704444444444,34.58753333333333,33.1932,44.12263076923077,19.3936,0.0,0.0,0.0,0.0,41.4574,43.8555,41.4574,44.128130040053406,41.63242994652406,36.113396802646086,32.889979999999994,34.48239230769231,31.74666666666667,0.0,33.1932,19.3936,0.0,19.3936,41.4574,44.57530909090909,44.189425,32.788266666666665,39.5168628959276,23.300460606060604,39.32952890625,37.876236363636366,27.66584351851852,42.5756952,37.74002204724409,36.2981106442577,40.6881375,40.54234,33.02906436781609,26.61266428571429,41.97629557522124,41.22584255319149,42.09721672902192,41.82604521072797,43.4027,41.33131712328768,39.394036071428566,33.1932,34.795227005870835,28.593333333333334,37.26364054054054,30.821196153846152,39.52582816901408,40.89419629629629,27.48127142857143,15.733766666666668,43.2753375,19.3936,36.0312,37.9232,45.518,42.1845,19.3936,30.251166666666663,43.74363333333333,33.64863611111111,24.4442,0.0,35.94145,38.67825,33.1932,32.25993423423423,39.58484014752371,42.69820571428571
M01D15,2090,01,15,2090-01-15,RNW,ELE_WIN,33.1932,23.993466666666663,42.1845,37.35664615384615,36.58397692307692,0.0,44.9057,42.1845,45.364925,40.1288141509434,41.42494615384616,44.21240175438596,23.332044444444445,37.46141538461538,42.68125522388059,41.36609090909091,42.94426666666666,31.44245185185185,41.297275,33.1932,43.97653846153845,38.33585882352941,0.0,0.0,0.0,0.0,19.3936,41.4574,33.1932,43.69254501385042,42.30843932584269,37.59895298594847,36.590915384615386,41.06684561403509,37.9232,0.0,33.1932,19.3936,41.4574,30.511360000000003,36.54872857142857,0.0,43.315295,45.518,40.25321079812207,25.693417391304344,35.9903671875,44.22508181818182,35.02438333333333,43.96592079999999,38.9816421875,40.62938583138173,39.07555909090909,35.290016,31.981197979797976,43.22006275510204,0.0,37.32889680851064,43.70079347258486,43.11557364203028,43.88095714285714,39.34888150684932,42.751343820224726,19.3936,34.88617456647398,19.3936,33.04808933333333,30.510122222222225,38.4606552238806,37.06893076923077,36.78972,21.5382,41.4363875,27.49163333333333,39.33688,33.1932,44.9057,42.1845,42.1845,31.671766666666667,43.8555,39.386855,27.7656,0.0,39.936675,42.592225,33.1932,36.49861897810219,38.61681199207136,39.10471428571429
M01D16,2090,01,16,2090-01-16,RNW,ELE_WIN,33.1932,41.4574,37.9232,44.110638461538464,43.78944615384615,31.74666666666667,44.8366,41.4574,45.34765,38.47652075471698,39.50246923076923,44.36639824561404,27.586144444444447,41.76769230769231,41.60099102564103,42.09473,44.34605,35.56900370370371,42.026375,33.1932,44.9772,40.91925882352941,0.0,0.0,0.0,0.0,0.0,37.9232,33.1932,44.10817129506008,41.17188383233533,40.66666362355593,34.24647142857143,39.0980186440678,31.74666666666667,0.0,33.1932,29.381666666666664,42.1845,28.94716923076923,43.53585714285714,45.31476363636364,44.887815,44.04096666666667,44.66278928571428,28.114636,37.0843453125,44.2364,44.421782786885245,41.0812088,41.44235161290322,42.68441717597471,39.22899565217392,37.28902,33.44701666666666,42.38784795918368,43.47831826086957,41.04154787234042,43.82159042165539,44.03495328282828,45.156,41.52996643835616,41.700697078651686,0.0,36.698639311594206,19.3936,32.17537941176471,38.10723076923077,33.56502156862745,38.84485185185185,41.27534375,17.64776666666667,38.8812,44.32923333333333,43.2351,0.0,38.4675,45.5625,45.6123,33.90285,34.769866666666665,37.30642682926829,30.203666666666663,0.0,42.1845,44.79069411764706,0.0,34.81092542372881,36.32832704471102,39.12915405405405
M01D17,2090,01,17,2090-01-17,RNW,ELE_WIN,37.9232,42.1845,42.1845,45.37413076923077,42.77681666666666,42.1845,45.2113,41.4574,45.072125,36.17080549450549,37.071215384615385,34.06498524590164,30.822633333333336,37.93531923076923,43.01453797468355,33.14821,43.05613333333333,35.41755555555556,37.238375,19.3936,44.39366153846154,31.31444705882353,0.0,0.0,0.0,0.0,35.29542222222222,43.6877,43.6877,41.539468891855805,35.80539864864865,39.72088298375185,41.75899285714286,34.46401176470588,41.7662,0.0,37.68885,42.31385,41.4574,39.06624117647058,44.2097,44.83231818181818,45.14864,44.443900000000006,45.13785357142857,29.06920588235294,37.02812421875,44.94675454545455,38.512042622950815,44.3579424,40.11417564766839,41.41247124600639,38.17950526315789,44.187396,38.452859938837925,44.58023214285714,44.45750173913043,37.39511489361702,43.210690776446064,43.10290551314673,43.6617,36.7408794520548,40.43295578703704,0.0,33.475702794411184,26.19713333333333,38.45392578125,39.89932894736842,38.17323392857144,40.73532962962963,44.0055,24.4442,35.607,42.60683333333333,45.53936,0.0,38.4675,44.89418333333333,44.9057,37.38665,43.79956666666666,36.670858064516125,37.824,0.0,40.93048,37.99026176470588,37.9232,34.674242168674695,39.53959509394572,38.50568611111111
M01D18,2090,01,18,2090-01-18,RNW,ELE_WIN,37.9232,26.592185714285712,45.5714,42.3090923076923,43.55616666666666,37.9232,45.6123,42.1845,44.8366,34.92656091954023,30.518115384615385,39.67276491228071,28.92562857142857,37.45496153846154,40.4616670886076,40.168,41.4574,38.87417407407407,41.4574,0.0,44.11537692307692,30.757976470588236,33.1932,19.3936,0.0,26.2934,42.80908888888889,44.8366,43.8555,35.75941815754339,39.621266,37.2481474912892,44.48382857142857,40.34404285714286,44.4997,0.0,44.2967,45.10718333333333,45.2113,43.346475,43.55697142857143,30.40548181818182,45.090995,44.443900000000006,42.75123080357143,43.98472337662338,39.181740625,43.92094545454545,43.56663770491803,39.4383128,39.166537563451776,40.78243663157895,36.23833058823529,45.379776,41.60617611940299,44.50386275510204,40.97465304347826,17.046737234042556,39.20912092660073,25.81086092436975,17.558342857142858,24.009781506849315,35.967637757437075,0.0,30.206023314606743,33.67805,36.64994850746269,29.58822903225806,41.26577272727273,44.951159259259256,43.13881428571428,28.98463333333333,35.896057142857146,36.7473,44.44416,0.0,43.2351,43.8555,43.6877,39.5641,0.0,30.53164482758621,41.4374,0.0,37.9232,42.31601470588235,37.9232,36.24796476190476,40.41032383900929,40.81500555555555
M01D19,2090,01,19,2090-01-19,RNW,ELE_WIN,37.9232,25.6923625,44.9057,27.751923076923077,41.14207692307692,39.8447,45.5714,42.1845,43.72965,33.66861309523809,43.31256923076923,45.70484905660377,25.96231111111111,26.562365,39.87304307692308,40.72718,42.1845,32.821776,25.57013333333333,0.0,43.87508461538461,39.17056470588235,41.4574,0.0,0.0,26.2934,43.477177777777776,43.8555,44.8366,40.96808773841962,36.47743478260869,38.65266848688225,36.52807857142857,34.67347457627118,43.8555,33.1932,44.5334,45.45836666666667,45.2113,33.7909,32.9221,44.23194545454545,42.819085,43.23510000000001,35.784478125,42.95527142857144,38.84765,45.07703636363636,44.58551557377049,29.399970642201836,41.20003349056604,41.29651036324786,36.01507599999999,44.258552,41.57107981927711,39.69629795918368,43.42110782608695,33.39881170212766,30.6514479958355,33.34243663865546,20.1922,36.10076849315068,41.22984842342343,0.0,27.26176483050848,22.78955,34.46728448275862,30.91112903225806,38.75416865671642,39.489592592592594,42.30248666666667,28.98463333333333,21.36497142857143,36.7473,44.44416,0.0,31.6793,44.89418333333333,43.6877,39.0944,43.74363333333333,29.550946341463412,42.6189,0.0,42.002725,38.82326451612903,19.3936,37.4948337962963,37.12875174973489,35.019686486486485
M01D20,2090,01,20,2090-01-20,RNW,ELE_WIN,19.3936,42.1845,45.2113,40.22869230769231,26.389266666666668,44.07066666666666,45.5714,41.4574,43.974925,42.39382222222222,42.65984615384615,45.19757894736843,32.82268888888889,35.10528571428572,36.59921428571429,31.69111666666667,37.5246,36.138844444444445,37.9232,0.0,41.54156923076923,39.58635294117647,37.9232,0.0,0.0,19.3936,38.18302222222222,42.1845,43.6877,41.23190409836065,41.1242625,35.49752046453233,43.83864285714286,39.21558888888889,33.1932,0.0,28.6584,41.361266666666666,42.1845,43.15186470588235,44.696442857142856,41.6557,31.817385,35.0492,36.61542946428572,39.528053246753245,31.25602421875,45.04836363636363,44.377809836065566,32.40035769230769,42.68594838709677,40.03501736453202,31.541651388888884,37.521796,37.6992298245614,23.977436,41.2262954954955,40.98041694915254,42.52405036842105,44.24761961279461,44.87608571428572,37.24327471264368,35.039847058823526,19.3936,33.058188288288285,36.14706,37.067443,37.942065,42.06039076923077,43.56858888888889,43.74728571428572,19.8844,36.735,36.1903,43.1871,19.3936,38.4675,44.89418333333333,41.4574,36.1799,41.69976666666667,34.60324358974359,23.47553333333333,0.0,42.1845,34.95729696969697,19.3936,39.228088986784144,41.9159137963844,37.83003428571429
