TimeSlice,Yr,Month,Day,time,Attribute,PSET_PN,AFE_ETH,AFE_KEN,AFN_DZA,AFN_EGY,AFN_MAR,AFN_TUN,AFO,AFW_NGA,AFW_SEN,ANZ_AUS,ANZ_NZL,ARG_ARG,ASA_PHL,ASA_THA,ASA_VNM,ASC_KAZ,ASE_MNG,ASE_TWN,ASO,ASS_BGD,ASS_LKA,ASS_PAK,ASW_AZE,ASW_CYP,ASW_GEO,ASW_ISR,ASW_JOR,ASW_KWT,ASW_OMN,BRA_BRA,CAN_CAN,CHN_CHN,ENE_UKR,ENN_NOR,ENS_BIH,ENS_MKD,ENS_MNE,ENS_SRB,ENW_CHE,EUE_BGR,EUE_CZE,EUE_HUN,EUE_LTU,EUE_LVA,EUE_POL,EUE_ROU,EUN_DNK,EUN_EST,EUN_FIN,EUN_IRL,EUN_SWE,EUS_ESP,EUS_GRC,EUS_HRV,EUS_ITA,EUS_PRT,EUW_AUT,EUW_BEL,EUW_DEU,EUW_FRA,EUW_LUX,EUW_NLD,GBR_GBR,IDN_IDN,IND_IND,IRN_IRN,JPN_JPN,KOR_KOR,MEX_MEX,RUS_RUS,SAC_CRI,SAC_CUW,SAC_DOM,SAC_GTM,SAC_HND,SAC_JAM,SAC_NIC,SAC_PAN,SAC_SLV,SAO,SAS_BOL,SAS_CHL,SAS_COL,SAS_ECU,SAS_PER,SAS_URY,SAU_SAU,TUR_TUR,USA_USA,ZAF_ZAF
M04D27,2039,04,27,2039-04-27,RNW,ELE_WIN,0.0,31.163471428571427,43.8555,42.07640769230769,43.4896,44.20556666666667,44.4439,33.1932,45.588725,33.53053731343283,41.34943846153846,41.68201224489796,33.13095,22.15352,29.49086829268292,41.26096,35.25223333333333,29.63684375,44.33865,41.4574,43.5064,38.2546705882353,37.9232,0.0,0.0,0.0,23.51128888888889,43.6877,0.0,32.90791832460733,40.447272,40.45312605784681,31.18032727272727,33.93654285714286,19.3936,0.0,33.1932,32.46993333333333,0.0,36.55498823529412,37.9232,29.859672727272724,38.83259,43.18663333333333,36.39120515463917,33.364247368421054,44.92128515624999,32.70459,31.057895454545456,26.405754237288136,38.75449626865672,35.43686359163591,35.098326666666665,35.39768695652174,38.59896222222223,38.45915555555556,35.04114339622642,38.13631125,37.69707225042301,30.76677952380952,27.334857142857143,43.00806712328767,35.887172037914695,0.0,39.788808795411086,38.01016666666666,38.31036190476191,36.487755,41.59031730769231,32.924408,38.47121428571428,19.0575,34.21728,37.9232,0.0,0.0,44.9057,42.063316666666665,33.1932,35.78508333333333,31.74666666666667,32.51235238095238,30.203666666666663,0.0,41.4574,36.878561764705886,33.1932,33.071194642857144,38.28417199191102,43.759570270270274
M04D28,2015,04,28,2015-04-28,RNW,ELE_WIN,19.3936,36.50481428571429,0.0,44.17267692307692,30.10853333333333,45.5714,44.8366,33.1932,45.404975,32.88020277777778,22.77638333333333,43.43180892857144,37.62246666666666,0.0,0.0,39.6045125,43.62553333333333,44.9929,27.547566666666665,33.1932,39.69987692307692,45.42879411764706,33.1932,39.78294,0.0,41.82095,43.32056666666667,45.518,44.9057,40.74314818325434,39.89869314285715,40.8480881319851,43.96759285714285,34.54394375,33.1932,19.3936,35.5582,40.5217,0.0,41.72496,42.191500000000005,42.59446363636364,26.920654545454543,41.7662,40.90561214953271,37.30445064935065,39.34170092592593,44.27592727272727,44.07927868852459,44.246862400000005,36.7760905882353,33.00544618181818,37.496798,35.832436,41.42116206896552,39.75120969387755,40.84374122807018,41.237158510638295,43.54678105427976,32.36748261351052,42.39924285714285,43.00221575342466,44.02474157303372,0.0,40.67220826086957,0.0,33.9951931372549,18.657075,37.152824242424245,42.79122222222222,29.59908,19.0575,41.87288571428572,0.0,0.0,37.9232,43.8555,33.1932,0.0,34.65045,0.0,35.40952608695652,31.422700000000003,0.0,35.37018,21.516615384615385,45.518,36.96797225433526,42.53737406698565,28.97527826086956
M04D28,2016,04,28,2016-04-28,RNW,ELE_WIN,36.49888,38.540557142857146,37.9232,39.58126153846154,41.00153333333333,44.07066666666666,44.8366,19.3936,44.591325,29.08328253968254,42.2154,27.893152,22.6422625,31.65482,19.82452093023256,41.33303,31.348066666666664,32.19325,40.88935,37.9232,36.63576923076923,34.83421764705882,19.3936,42.79558,0.0,33.1932,42.4859,19.3936,42.1845,36.72333668122271,39.24611818181818,37.09328836161188,36.08011666666667,39.04343636363637,33.1932,0.0,19.3936,30.17,0.0,28.947169230769227,38.90292857142857,45.45749090909091,44.421265000000005,44.9057,41.74286026785715,19.3936,42.122427343750005,44.83850909090909,27.653796875,21.91148518518518,29.178359,38.62090182815356,34.208970588235296,36.479148,37.08462777777778,32.22475,44.40624695652173,35.783388,24.03367631133672,35.34068488529015,0.0,24.99436031746032,34.98368837209303,19.3936,39.65611224489797,37.817483333333335,41.29552056737588,43.3093025,41.817809259259256,24.7818,30.362919999999995,32.72286666666667,41.98375714285714,0.0,19.3936,0.0,44.8366,33.98153333333333,0.0,39.29885,37.280325,37.34823076923077,44.228033333333336,0.0,42.246575,34.265068965517244,43.6877,37.576908016877645,40.01973800403226,27.187999999999995
M04D28,2017,04,28,2017-04-28,RNW,ELE_WIN,19.3936,26.806928571428568,43.6877,37.79682307692308,39.4013,45.1098,45.518,33.1932,45.404975,39.234840625,42.90255,41.38517358490567,39.5407875,31.65482,33.389716,42.46168888888889,26.2934,38.30755,40.27933333333333,33.1932,40.427069230769234,43.55759411764706,19.3936,19.3936,33.1932,0.0,28.6584,44.9057,42.1845,40.52538448979592,36.759831097560976,41.15346903741788,35.59073333333333,34.07137636363636,0.0,0.0,28.6584,36.736266666666666,19.3936,27.67336,19.3936,0.0,0.0,38.702666666666666,21.11855,22.613506666666662,44.68347578125,37.90441428571428,22.802607843137256,29.952489473684206,38.78052634408603,39.29811720430108,30.659695,19.3936,28.96091320754717,31.25329506172839,19.3936,41.44449042553192,40.61939360587002,43.90496294117647,44.556285714285714,43.459760273972606,31.46690050251256,0.0,31.39951943793911,42.900725,31.66549090909091,42.940625,26.557739130434783,34.79511851851852,28.1854,21.5382,40.6928875,0.0,0.0,43.8555,41.4574,42.06331666666667,0.0,34.695033333333335,0.0,35.711175,18.352633333333333,0.0,39.39135,36.84527857142857,43.2351,23.77030447761194,40.233556453110495,40.838948648648646
M04D28,2018,04,28,2018-04-28,RNW,ELE_WIN,33.1932,34.8670875,44.8366,40.6509076923077,40.27933333333333,31.74666666666667,44.8366,0.0,43.6877,40.46288476190476,44.43428333333333,37.516987500000006,40.59144444444444,19.3936,21.233546666666665,33.85073333333333,43.147,25.411177272727272,31.74666666666667,0.0,43.145369230769234,45.39251764705882,33.1932,35.5582,0.0,0.0,33.1932,43.8555,42.1845,39.69867021276596,41.43198888888889,37.88223796548592,34.1028,32.78793243243243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.85496,43.18663333333333,31.951416949152545,0.0,38.647915625,40.07719090909091,28.37273837209302,27.9930416,28.012887603305785,33.38409058823529,36.37641568627451,0.0,22.04068571428571,20.81578333333333,0.0,38.8957,31.432478236607142,30.894570708955225,0.0,30.731556923076923,39.5700128440367,0.0,35.23173333333334,34.12414,34.60177777777778,40.09199,37.98776935483871,41.02841,39.92252142857143,16.438633333333332,37.9232,37.9232,19.3936,0.0,44.9057,33.1932,37.9232,35.571533333333335,30.17,31.83750882352941,21.5382,19.3936,38.80675,36.697412,37.9232,33.67437435897436,40.96715793172691,43.1671972972973
M04D28,2019,04,28,2019-04-28,RNW,ELE_WIN,24.91344,44.8366,42.1845,44.05943076923077,43.84933333333333,19.3936,43.8555,33.1932,43.6877,32.44132499999999,25.88516153846154,34.87436857142857,43.9767,30.893266666666666,25.62567741935484,38.4227,30.78905,38.8957,26.990566666666663,37.9232,33.1932,45.40140588235294,37.9232,19.3936,33.1932,19.3936,39.71933333333333,42.1845,44.9057,42.36020342679127,33.045052777777784,37.17142506534999,44.9530923076923,40.30667419354839,0.0,0.0,0.0,0.0,19.3936,33.1932,34.54462857142857,19.3936,42.679165,43.74363333333333,39.98332466367713,37.69787916666667,44.90412265625,40.69182727272728,35.457218032786884,42.9,38.05105636363637,36.34280822942644,35.65,0.0,19.3936,29.43891171875,0.0,42.27532978723404,41.08746857738405,39.495133333333335,43.3541,41.48304041095891,43.97797483146067,19.3936,37.70492030905077,33.2644,33.4064825,32.47341351351351,30.93248620689655,44.71414444444444,36.49888,19.8844,40.358228571428576,0.0,0.0,33.1932,43.8555,21.69353333333333,0.0,35.18866666666667,41.69976666666667,38.64829523809524,20.7113,0.0,43.130125,22.33544,43.6877,29.95097207207207,41.4312921,28.28163076923077
M04D28,2020,04,28,2020-04-28,RNW,ELE_WIN,26.80544,37.21774285714286,42.1845,41.52489230769231,43.768284615384616,39.10126666666667,45.6123,19.3936,45.518,34.216416867469874,44.02083846153846,40.62081454545454,23.6619,0.0,32.20751428571428,43.826170000000005,43.38316666666666,33.02749090909091,38.188625,0.0,34.38475384615385,44.73655882352941,33.1932,33.271280000000004,0.0,0.0,19.3936,43.8555,19.3936,42.08449208400646,41.29578695652174,37.79878796724813,45.115,39.21624,0.0,0.0,0.0,19.3936,0.0,41.56881764705882,0.0,28.17516363636363,33.661055000000005,19.3936,31.741598095238096,36.11385675675676,38.13524596774194,26.2934,34.61047009345794,42.52748,37.02776129032258,34.2161976076555,39.56717368421052,0.0,30.87981875,31.332834183673462,29.477923076923076,43.01042727272728,27.79614090909091,23.10887692307692,0.0,27.76225625,40.8892386516854,0.0,37.20787493540052,25.433809090909094,36.85817068965517,34.71851612903225,41.44366875,44.17234444444444,38.51915714285714,45.0326,19.3936,41.4574,40.04372,33.1932,45.5714,41.4574,37.9232,45.254466666666666,28.593333333333334,37.2156,46.55166666666667,0.0,39.39135,23.993466666666663,19.3936,28.872164516129036,41.02799626556017,40.47948214285714
M04D28,2021,04,28,2021-04-28,RNW,ELE_WIN,0.0,43.8555,45.518,43.93976923076923,44.17438461538462,44.882666666666665,44.9057,0.0,41.639175,38.96268673469388,35.101290909090906,42.22796458333333,44.9929,28.59333333333333,35.028555,38.003144444444445,36.69136666666666,34.48090476190476,31.84515,37.9232,43.10816923076924,36.08902352941177,37.9232,29.7433,0.0,33.1932,40.0442,33.1932,33.1932,43.75422340720221,40.750859090909096,39.3557878491218,39.47656428571429,35.149389130434784,40.76406666666667,0.0,30.4255,42.47116666666667,19.3936,40.65622352941176,42.517114285714285,42.45780909090909,19.3936,0.0,40.44024910714285,33.84257662337662,45.0354171875,21.11855,39.37058099173554,22.84425,36.10409652777778,38.56546512875536,28.414124615384612,42.187536,36.41358788819876,37.741552551020405,42.27427345132744,43.63401808510638,40.30650615866388,40.46816748726656,43.306157142857145,39.88339726027397,33.807139947089944,0.0,40.6092169921875,32.322525,34.189456666666665,27.58199,29.081679245283016,29.404905000000003,36.9772,22.506866666666667,19.3936,0.0,0.0,0.0,42.1845,19.3936,0.0,37.38206666666667,34.769866666666665,24.41489615384615,47.0652,0.0,43.255975,44.831558823529406,44.8366,24.318620652173912,42.10850366972477,38.86692222222222
M04D28,2022,04,28,2022-04-28,RNW,ELE_WIN,19.3936,42.1845,45.6123,41.41044615384616,34.30267692307692,43.74363333333333,45.2113,37.9232,45.53135,37.0028,34.375699999999995,43.02214107142857,41.68354444444444,27.68925,30.746379487179485,44.24505555555555,43.31346666666667,25.32322857142857,42.7415,0.0,35.49879230769231,44.79868823529412,41.4574,39.4823,0.0,26.2934,44.373866666666665,43.6877,19.3936,36.2312472868217,34.06507828947368,37.81325552425665,41.2494,40.91487846153846,0.0,0.0,0.0,19.3936,0.0,41.38879411764706,27.16402857142857,0.0,42.774595,42.20083333333333,40.11022232558141,39.584266,43.25983125,40.37053636363636,23.828385294117645,44.9581784,40.58047428571429,31.932839906832296,26.864382857142857,19.3936,31.135757142857138,35.9594304964539,19.3936,41.869036170212766,42.37262755696874,43.774887127024726,44.79584285714286,42.61519178082191,43.77253550561797,0.0,36.39741618625278,28.72018,32.75361393442623,33.1932,40.0722705882353,38.4093,39.83330714285714,40.2559,35.057900000000004,33.1932,27.673359999999995,44.8366,45.518,43.6877,19.3936,42.1717,0.0,31.07118181818182,46.96963333333333,0.0,37.9232,36.57246071428572,45.5714,31.86996860465116,40.65068163471242,43.032316216216216
M04D28,2023,04,28,2023-04-28,RNW,ELE_WIN,0.0,27.8746,44.8366,43.7853,43.602,43.95256666666666,45.6123,43.6877,45.602075,34.57806847826087,44.04987692307692,44.31231403508772,41.3943,20.64810909090909,35.31376,39.105244444444445,39.34363333333334,38.8957,40.48623333333333,37.9232,44.04277692307692,45.423594117647056,44.4439,0.0,19.3936,0.0,40.40482222222222,37.9232,45.518,42.05052892906815,34.38453619047619,36.73105951236264,31.65510833333333,35.0845,0.0,0.0,0.0,0.0,0.0,40.45428823529412,0.0,0.0,26.98338,28.593333333333334,21.788571900826444,37.17742173913043,19.15040277777778,31.897542857142856,21.36497142857143,42.629284,30.76102857142857,37.46329241192412,33.26009921875,0.0,35.2317725490196,42.0528441025641,19.3936,38.21037021276596,25.459481797752808,31.553474180734856,33.1932,42.24204520547945,39.94776382022472,0.0,40.23634807339449,41.49016,40.03646259541984,39.2101125,39.04909245283018,34.904916,26.68322857142857,32.72286666666667,19.3936,0.0,0.0,0.0,43.6877,40.86836666666667,0.0,40.898583333333335,41.94213333333334,35.72320499999999,46.99153333333334,0.0,43.72965,39.64089117647058,44.9057,37.74495492424242,40.79977285714286,34.095786956521735
